job-href,job,content,types,salary,business_trip,position_text,position_href,company
https://www.104.com.tw/job/7yg6k?app_jobsource=m_time4jobs&jobsource=new_map,電子支付 Android BSP/OS 韌體工程師_研究發展處(台中),"FREERTOS / Linux Kernel/ Android BSP/ driver implementation,不拘,不拘,不拘","韌體工程師
、BIOS工程師
、軟體工程師",待遇面議,無需出差外派,台中市南區忠明南路,"https://maps.google.com.tw/?q=%E7%91%9E%E4%BB%95%E6%99%AE%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1191584,120.6710344&z=17",瑞仕普科技股份有限公司
https://www.104.com.tw/job/910n7?app_jobsource=m_time4jobs&jobsource=new_map,韌(軟)體設計/開發工程師,"軟體開發與維護
韌/軟體：擅長C++、Visual basic、Visual basic、Python 樹梅派 LabVIEW
熟悉Android/iOS(Objective-C/Swift...) SDK、JAVA
web前端： javascript、CSS、json、PHP 或懂 jQuery、AJAX.
其他基本：Linux基本知識、MySQL


經驗：兩年以上者佳;無經驗可,未填寫,Linux、Mac OS、OS X、Android、iOS、C#、C++、Java、PHP、Visual Basic、LabVIEW、Objective-C、SWIFT、HTML、JavaScript
提升專業能力
提升專業能力,軟體工程系統開發、軟體程式設計、網路程式設計、網路系統配置、網路應用軟體操作、電子產品系統測試、基礎數位電路、基礎類比電路","軟體工程師
、Internet程式設計師
、韌體工程師","月薪40,000~60,000元取得專屬你的薪水報告",無需出差外派,台中市西區福人街11號,"https://maps.google.com.tw/?q=%E5%AF%AC%E9%B4%BB%E6%8A%95%E8%B3%87%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.142778,120.6612336&z=17",寬鴻投資股份有限公司
https://www.104.com.tw/job/917m4?app_jobsource=m_time4jobs&jobsource=new_map,AI智慧製造工程師,"1.負責設計與實施智慧製造系統，利用先進技術提高生產效率、靈活性和產品品質。
2. 分析現有生產流程，發掘提高效率和降低成本的潛力，提出優化建議。
3. 設計並實施自動化及數位化解決方案，包括物聯網（IoT）、大數據和人工智慧技術的運用。,不拘,不拘,不拘","數據分析師／資料分析師
、AI工程師
、機器學習工程師",待遇面議,無需出差外派,台中市大雅區雅環路二段120巷10弄31號,"https://maps.google.com.tw/?q=%E8%B1%AA%E5%8A%9B%E8%BC%9D%E5%B7%A5%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.2273733,120.6538911&z=17",豪力輝工業股份有限公司
https://www.104.com.tw/job/8rbgw?app_jobsource=m_time4jobs&jobsource=new_map,[寵物好事/台中總部] 資訊專員(IT Support / 系統維運專員),"【用你的技術力，讓每一間寵物門市穩定運作！】
你擅長解決硬體、系統與網路的各種大小事嗎？
喜歡成為團隊中最可靠的技術支援？
現在，就是你發揮實力的時刻！

你將負責的工作內容：
－ 負責門市與總部電腦設備、印表機的日常維運與異常排除。
－ POS系統及ERP維運,包含系統帳號與權限管理、系統資料整理、功能測試與報表建立。
－ 協助系統帳號與權限管理、備份作業、網路設備設定。
－ 執行硬體設備、軟體資產管理與採購追蹤。
－ 提供門市與內部員工資訊相關操作與使用支援,並撰寫內部使用者說明文件。

加入我們，享受貼心又實在的福利制度：
－ 週休二日，固定上班時間 10:00－18:30，讓你保有充足生活節奏
－ 完善休假制度，依據《勞基法》規定給足各項法定假別
－ 每年視公司營運狀況及部門／個人績效，發放三節與年終獎金
－ 不定期發放激勵獎金與獎勵項目，給努力的你最即時的肯定
－ 每月享有員工購物優惠，讓你聰明消費，省得實在又開心,不拘,不拘,安裝與維護網路安全系統、資訊設備環境設定、資訊設備操作檢修、網路系統配置、系統維護操作、作業系統基本操作、網路設備設定安裝","系統工程師
、網路管理工程師",待遇面議,需出差，一年累積時間約一個月以下,台中市西屯區何仁里文心路三段138之13號,"https://maps.google.com.tw/?q=%E5%AF%B5%E7%89%A9%E5%A5%BD%E4%BA%8B%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1674881,120.6540874&z=17",寵物好事股份有限公司
https://www.104.com.tw/job/81weh?app_jobsource=m_time4jobs&jobsource=new_map,安卓軟體工程師,"● 負責配套軟體的相關研發；
● 對Android平臺開發技術進行研究，定位和解決技術疑難問題；
● 負責Android客戶端軟體的設計和研發；
● 負責根據其他開發組提供的數據介面進行數據交互；
● 測試和完善日常功能；
● 電腦專業，2年及以上Android應用開發經驗；
● 熟練掌握Android系統sdk，良好的java編程能力，根據專案要求獨立開發功能模組；
● 熟悉Android平臺架構和常用API，熟悉Android開發環境；
● 精通Android四大組件,熟練使用系統提供的各種控件，並能根據產品需求熟練自定義各種控件；
● 熟悉http、tcp/ip協議、json和xml通信格式；,未填寫,Android、iOS、Java、JavaScript、XML、HTTP、TCP/IP
提升專業能力
提升專業能力,伺服器網站管理維護、軟體工程系統開發、軟體程式設計、模組化系統設計、資料庫系統管理維護、資料庫程式設計",軟體工程師,"月薪38,000~50,000元取得專屬你的薪水報告",無需出差外派,台中市西區華美西街一段197號,"https://maps.google.com.tw/?q=%E4%BE%86%E9%8C%A2%E5%BF%AB%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1602888,120.662732&z=17",來錢快股份有限公司
https://www.104.com.tw/job/916qg?app_jobsource=m_time4jobs&jobsource=new_map,Software Development & IIoT System Integration Engineer (Regional Expansion Track),"We are looking for talented engineers from Southeast Asia to join our core team in Taiwan for 1–2 years. This role is designed for future leaders who aspire to return to their home country to spearhead the establishment of our local branch office. You will gain deep technical expertise in Taiwan and eventually lead our expansion in your home region.

Specially looking for candidates from Vietnam/Thailand...


✅Job Description
1. Design and Develop IIoT Integration Systems: Including MES (Manufacturing   
     Execution Systems) and industrial automation solutions.

2. Modular Software Engineering: Build and maintain scalable software using C# 
    .NET and modern development frameworks.

3. System Optimization: Enhance performance and ensure cross-platform stability.

4. Technical Communication: Deliver professional presentations in both Chinese and 
    English to serve as a bridge for System Integration (SI) projects.

5. Innovation & Development: Research and develop new tools, modules, and 
     functionalities.

6. Site Deployment: Occasional on-site visits to client locations for system 
    deployment and troubleshooting.

✅Required Skills
1. Programming Proficiency: Familiar with C# or Python (Minimum 1–2 years of hands-on experience).

2. Database Management: Skilled in SQL scripting and management (MSSQL, SQLite, PostgreSQL, or TimescaleDB).

3. Software Architecture & Principles: Solid understanding of DDD, SDD, DI, OOP, and SOLID principles.

4. Best Practices: Committed to clean code practices such as KISS, DRY, and AAA (Arrange-Act-Assert) testing patterns.

5. AI-Assisted Development: Experience in collaborating with AI Agents (e.g., Copilot, LLM tools) to optimize coding efficiency.

6. Soft Skills: Proactive, creative, and a strong team player.

7. Version Control: Proficient in Git-flow and collaborative development.,✅ Bonus Points
1. Industrial Protocols: Familiarity with MQTT, OPC UA, EtherCAT, Modbus, etc.

2. Mechatronics Expertise: Experience with PLC programming, industrial wiring, or hardware-software integration.

3. IT Infrastructure: Knowledge of Microservices architecture and High Availability (HA) systems.
4. Certifications: Licenses such as  AI (Intel Edge AI / AI Agent )、Cloud (AWS / Azure / GCP)、Information Security(ISO 27001 / IEC 62443).,OOP、Git、Systems Analysis、C#、Python、IoT、LLM、PostgreSQL、MS SQL
提升專業能力
提升專業能力,軟體程式設計、資料庫程式設計、結構化程式設計、網路架設佈線、網路規劃管理","軟體工程師
、AI工程師
、MES工程師",待遇面議,需出差，一年累積時間約三個月以下,台中市西區台灣大道二段285號22樓之5,"https://maps.google.com.tw/?q=%E6%97%A5%E5%B3%B0%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1529424,120.6663903&z=17",日峰科技股份有限公司
https://www.104.com.tw/job/8zbzc?app_jobsource=m_time4jobs&jobsource=new_map,停車規劃課五等高級管理師(停規課11504-05),"一、出缺職務：
(一)標題：臺中市停車管理處停車規劃課五等高級管理師(公有停車場員工)徵才公告
(二)職稱：停車規劃課五等高級管理師(停規課11504-05)
(三)人員區別：其他人員
(四)職系：無
(五)職務列等：比照約僱五等280薪點/新臺幣38,948元
(六)出缺人數：1名

二、資格條件：
(一)大學以上畢業。
(二)具資訊工程、資訊處理相關科系畢業者或相關工作經驗者尤佳。

三、工作項目：
(一)本處停車設施地理資訊(GIS)暨即時傳輸系統之標案履約管理。
(二)其他臨時及上級長官交辦事項。

四、工作地址：
臺中市停車管理處(臺中市西區民權路101號)。

五、聯絡方式：
(一)應徵方式：
1、應徵者請將應徵文件於115年5月5日至115年5月13日前掛號郵寄至「臺中市西區民權路101號2樓」臺中市停車管理處人事室收，電話：04-22289111分機61461賴小姐，以掛號郵戳為憑，逾期不予受理。
2、應徵信封袋外須註明應徵「停車規劃課五等高級管理師(停規課11504-05)」。
3、應徵文件請以影本A4格式依序裝訂。凡未使用本處制式簡歷表或資料不齊全者，均視為資格不符，恕不另行通知。
(1)制式簡歷表，須具大頭照，簡要自述以500字為限，請詳細敘述工作內容，並簽名。
          下載網址：  
          https://tcparking.taichung.gov.tw/ParkWeb/BusinessInformation/PersonnelForm
(2)最高學歷畢業證書影本。
(3)勞保(公保)投保明細或相關工作經驗證明文件(在職證明書、離職證明書等)。
(4)普通機車、汽車駕駛執照正反面影本。
 (二)其他事項：
1、應徵人員經紙本審查資格符合者，擇優以電子信箱、電話通知面試，並擇優錄取正取人員1名、候補名額最多2名(得不候補)，候補期間自甄選結果確定之翌日起5個月內有效(不合格或未錄取者不另行通知及退件，並依規銷毀個人資料)。
2、工作時間：08時至17時。
3、休假方式：周休二日，並依行政院核定政府行政機關辦公日曆表出勤。
4、核薪方式：月薪，比照約僱五等280薪點/新臺幣38,948元。
5、僱用期限：自實際到職日起簽訂6個月定期契約，嗣後視工作表現考核優異者辦理續僱，一年一僱。
6、應徵人員所附證件如有不實者，取消錄取資格並應負相關法律責任。
7、應徵人員無公務人員任用法第26條三親等內迴避任用及第28條各款情事之一者。
8、應徵人員如獲錄取，應於收到報到通知日起2日內以信件回覆；逾期未回覆者，視同自動放棄報到資格，且不再另行通知。

(三)備註：
1、本職缺係以臺中市公有停車場基金進用之員工，適用勞動基準法相關規定。
2、需具備對外溝通技巧、積極主動學習並能配合業務需求加班。,不拘,Windows 10、Adobe Acrobat、Excel、Internet Explorer、Outlook、PowerPoint、Word
提升專業能力
提升專業能力,不拘","都市／交通規劃人員
、其他資訊專業人員
、資訊助理","月薪38,948元取得專屬你的薪水報告",無需出差外派,台中市西區民權路101號,"https://maps.google.com.tw/?q=%E8%87%BA%E4%B8%AD%E5%B8%82%E5%81%9C%E8%BB%8A%E7%AE%A1%E7%90%86%E8%99%95@24.1396026,120.6771181&z=17",臺中市停車管理處
https://www.104.com.tw/job/91707?app_jobsource=m_time4jobs&jobsource=new_map,資訊人員,"1.負責公司資訊系統日常維運與管理。
2.公司內部電腦設備、網路設備與相關資訊設備之維護與故障排除。
3.公司資訊問題協助處理。
4.公司內部系統帳號權限管理與資訊安全基本維護。
5.資訊工作書規畫及維護(流程/規章/公告等)及專案工作。
6.資訊文件管理。
7.其他主管交辦事項。,不拘,不拘,伺服器網站管理維護、電腦設備裝配、資訊設備操作檢修、資訊設備環境設定、安裝與維護網路安全系統、規劃與管理防火牆","資訊設備管制人員
、MIS／網管主管","月薪40,000元以上取得專屬你的薪水報告",需出差，一年累積時間未定,台中市西屯區台灣大道二段633號12樓之3,"https://maps.google.com.tw/?q=%E9%89%85%E9%99%9E%E5%9C%8B%E9%9A%9B%E9%96%8B%E7%99%BC%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1581648,120.6569604&z=17",鉅陞國際開發股份有限公司
https://www.104.com.tw/job/8p5kb?app_jobsource=m_time4jobs&jobsource=new_map,【中部】客服工程師/客服專員/客服主管,"1.客戶教育訓練、問題排除。
2.行銷產品優勢,提供顧客滿意服務
3.協助客戶端產品安裝、定期維護。
4.產品維修更換,顧客定期關心。
5.會基本電腦操作、網路設定、資訊設備系統,初步篩選通過者需線上性向測驗,Excel、Outlook、PowerPoint、Word
提升專業能力
提升專業能力,電腦設備裝配、資訊設備環境設定、網路系統配置、網路設備設定安裝","其他客服人員
、產品售後技術服務
、資訊設備管制人員","月薪35,000元以上取得專屬你的薪水報告",需出差，一年累積時間未定,台中市中區/中台灣地區(公司所在:生醫園區),"https://maps.google.com.tw/?q=%E6%BB%99%E5%98%89%E5%81%A5%E5%BA%B7%E7%94%9F%E6%B4%BB%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1402601,120.6818181&z=17",滙嘉健康生活科技股份有限公司
https://www.104.com.tw/job/910id?app_jobsource=m_time4jobs&jobsource=new_map,硬體研發人員,"1自動控制相關傳感器研發、設計 
2.製程規劃與品質改善及產能提升 
3.外型/尺寸大小規畫.及零件選用跟疲勞老化測試 
4.參與新產品軟體開發與舊產品軟體更新及維護 
5. 機電整合與人機介面設計 
6. 客製產品技術需求與評估 
7. 可參與研發團隊的網路通訊架構研究開發,不拘,不拘,不拘","電子工程師
、軟體工程師","月薪40,000~60,000元取得專屬你的薪水報告",無需出差外派,台中市西區福人街11號,"https://maps.google.com.tw/?q=%E5%AF%AC%E9%B4%BB%E6%8A%95%E8%B3%87%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.142778,120.6612336&z=17",寬鴻投資股份有限公司
