網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/91hre?app_jobsource=m_time4jobs&jobsource=new_map,AI 開發工程師,後端工程師,"AI,API,Docker,FastAPI,Git,GitHub,LLM,Linux,Python,後端,文件,模型,模組,演算法,自動化,認證,資料庫,軟體"
https://www.104.com.tw/job/91ewx?app_jobsource=m_time4jobs&jobsource=new_map,1R60-醫學影像部 軟體工程師,全端工程師,"AI,API,Git,Kubernetes,LLM,PyTorch,Python,SQL,介面,介面設計,全端,前端,後端,模型,自動化,軟體,部署"
https://www.104.com.tw/job/8s8v4?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師,前端工程師,".Net,.Net Core,ASP,ASP.NET,C#,CSS,GitHub,HTML,JQuery,SQL,Visual Studio,javascript,前端,軟體,追蹤"
https://www.104.com.tw/job/91bi3?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師 | 旅遊新創 - 旅步 tripool｜全遠端 --台中,前端工程師,"AI,API,CSS,Code Review,Cypress,Figma,Flutter,Git,GitHub,GraphQL,HTML5,Jest,Jira,Library,Next.js,PostgreSQL,RESTful,RWD,React,ReactNative,Redux,Ruby,Vite,Webpack,分支,前端,品質,後端,效能,敏捷,最佳化,框架,演算法,狀態,管道,重構,響應式設計"
https://www.104.com.tw/job/8s702?app_jobsource=m_time4jobs&jobsource=new_map,(TE22方案與服務處 )高級工程師,軟體工程師,"品質,標籤,軟體"
https://www.104.com.tw/job/91c7y?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師,前端工程師,"API,CSS,HTML5,JavaScript,RESTful,Sass,Vue,介面,介面設計,前端,品質,圖,效能,文件"
https://www.104.com.tw/job/91f6g?app_jobsource=m_time4jobs&jobsource=new_map,後端工程師（Golang),全端工程師,"API,AWS,Azure,CI/CD,Docker,GCP,Git,GraphQL,Kubernetes,Linux,MySql,REST,Redis,Websocket,gRPC,全端,前端,可維護性,可讀性,容器,後端,文件,軟體,部署"
https://www.104.com.tw/job/8z9cm?app_jobsource=m_time4jobs&jobsource=new_map,GIS地理資訊軟體開發工程師_A04,軟體工程師,".NET,.Net Framework,ASP,ASP.NET,Framework,JavaScript,SQL,SQL Server,jQuery,文件,資料庫,軟體"
https://www.104.com.tw/job/91hlb?app_jobsource=m_time4jobs&jobsource=new_map,[持續徵才] Senior Android Developer（台中 / 台北）,前端工程師,"AI,API,Android,CI/CD,Git,Kotlin,MVVM,RESTful,前端,品質,後端,效能,模組,軟體,迭代,重構"
https://www.104.com.tw/job/91dkq?app_jobsource=m_time4jobs&jobsource=new_map,AI 系統架構工程師（Odoo & LLM 應用開發）,後端工程師,"AI,API,Git,GitHub,GitLab,LLM,Odoo,Push,Python,可維護性,圖,後端,提交,效能,框架,模型,模組,註解,資料庫,軟體,部署"
https://www.104.com.tw/job/8hug7?app_jobsource=m_time4jobs&jobsource=new_map,.NET後端軟體工程師（全遠端）,後端工程師,".NET,.NET Framework,API,ASP,ASP.NET,AWS,Azure,CI/CD,DevOps,Docker,Docker compose,Entity Framework,Framework,Git,Github,MVC,SQL,後端,微服務,軟體,部署"
https://www.104.com.tw/job/91hoc?app_jobsource=m_time4jobs&jobsource=new_map,AI 應用工程師（工作流自動化／AI Agent／跨部門導入）,全端工程師,"AI,API,GitHub,LLM,Node.js,Python,RESTful,全端,後端,搜尋,文件,模型,機器學習,演算法,組合,自動化,追蹤,部署,電商"
https://www.104.com.tw/job/91e8h?app_jobsource=m_time4jobs&jobsource=new_map,【系統分析師 SA】,全端工程師,".NET,ASP,ASP.NET,C#,SQL,全端,圖,文件,資料庫,軟體"
https://www.104.com.tw/job/91epr?app_jobsource=m_time4jobs&jobsource=new_map,資訊安全組組員,軟體工程師,"Excel,Illustrator,Photoshop,PowerPoint,Word"
https://www.104.com.tw/job/91f4j?app_jobsource=m_time4jobs&jobsource=new_map,IT人員,軟體工程師,"虛擬化,資料庫"
https://www.104.com.tw/job/91fpg?app_jobsource=m_time4jobs&jobsource=new_map,資訊總務人員,軟體工程師,"Excel,Word,資料庫"
https://www.104.com.tw/job/91hoh?app_jobsource=m_time4jobs&jobsource=new_map,MIS 系統工程師（IT支援／系統維運／自動化工具）,AI 工程師,"AI,Github,JIRA,JavaScript,Linux,Mac,Node.js,Python,Shell,Shell Script,策略,自動化,軟體,追蹤,電商"
https://www.104.com.tw/job/8z8pg?app_jobsource=m_time4jobs&jobsource=new_map,App 開發工程師（iOS / Android）輿情系統（台中辦公室）,後端工程師,"AI,API,Android,Git,GitHub,GitLab,Jenkins,Kotlin,MVVM,Node.js,Objective-C,RESTful,Swift,iOS,品質,後端,效能,文件,資料庫,軟體"
