網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/7tbow?app_jobsource=m_time4jobs&jobsource=new_map,專案輔導,軟體工程師,"Excel,Word,文件,軟體"
https://www.104.com.tw/job/8yqsv?app_jobsource=m_time4jobs&jobsource=new_map,【管理部】資訊行政專員,Android 工程師,"Android,Excel,PowerPoint,Word"
https://www.104.com.tw/job/8rqca?app_jobsource=m_time4jobs&jobsource=new_map,網管工程師(MIS)【全遠端工作】,UX 設計師,"AWS,CDN,Docker,ElasticSearch,GCP,Grafana,Linux,MySQL,PostgreSQL,Prometheus,Shell,Shell Script,VMware,容器,效能,文件,監控,資料庫"
https://www.104.com.tw/job/4yt6r?app_jobsource=m_time4jobs&jobsource=new_map,資訊助理,軟體工程師,"Excel,PowerPoint,Word,文件"
https://www.104.com.tw/job/8ypj7?app_jobsource=m_time4jobs&jobsource=new_map,資深工程師,UX 設計師,"C#,C++,Git,JAVA,Linux,資料庫,軟體"
https://www.104.com.tw/job/8s6of?app_jobsource=m_time4jobs&jobsource=new_map,資訊行政助理,軟體工程師,"Excel,Word,文件,軟體"
https://www.104.com.tw/job/8ypo5?app_jobsource=m_time4jobs&jobsource=new_map,網管工程師,軟體工程師,虛擬化
https://www.104.com.tw/job/8ypso?app_jobsource=m_time4jobs&jobsource=new_map,系統開發｜開發工程師(.Net),全端工程師,".Net,.net core,ASP,ASP.NET,C#,SQL,SQL Server,全端,後端,資料庫,軟體"
https://www.104.com.tw/job/8ypsy?app_jobsource=m_time4jobs&jobsource=new_map,Project Engineer ID203680,AI 工程師,
https://www.104.com.tw/job/hchq?app_jobsource=m_time4jobs&jobsource=new_map,業務助理,軟體工程師,"Excel,Word,文件"
https://www.104.com.tw/job/8yp1r?app_jobsource=m_time4jobs&jobsource=new_map,AI研發工程師,AI 工程師,"AI,Deep Learning,Git,Linux,Machine Learning,NumPy,Pandas,PyTorch,Python,原型,封裝,效能,模型,機器學習,演算法,策略,重構"
https://www.104.com.tw/job/8m4vj?app_jobsource=m_time4jobs&jobsource=new_map,MIS人員,Android 工程師,"ANDROID,IOS,TCP/IP"
https://www.104.com.tw/job/8oo03?app_jobsource=m_time4jobs&jobsource=new_map,Microsoft Architect,AI 工程師,"Active Directory,Azure,documentation,軟體"
https://www.104.com.tw/job/8yp9x?app_jobsource=m_time4jobs&jobsource=new_map,App工程師,Android 工程師,"Android,iOS"
https://www.104.com.tw/job/8ypsn?app_jobsource=m_time4jobs&jobsource=new_map,系統開發｜資深 開發工程師(.Net),全端工程師,".Net,.net core,ASP,ASP.NET,C#,SQL,SQL Server,全端,前端,品質,後端,資料庫,軟體"
