網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/871bg?jobsource=new_map&app_jobsource=m_time4jobs,【年薪14個月】前端工程師 Front-End Engineer,前端工程師,"CSS,HTML,JavaScript,前端,品質,套件"
https://www.104.com.tw/job/6bs9v?jobsource=new_map&app_jobsource=m_time4jobs,Node.js / Javascript 工程師,前端工程師,"Docker,ES6,Html5,Javascript,SASS,css,fullstack,quality,軟體,電商"
https://www.104.com.tw/job/8rjaq?jobsource=new_map&app_jobsource=m_time4jobs,【管理部】總務人員,軟體工程師,"Excel,Word,文件,資料庫"
https://www.104.com.tw/job/7i09v?jobsource=new_map&app_jobsource=m_time4jobs,軟體研發工程師 (台中市北區),軟體工程師,"3D,C#,C++,Github,OpenGL,Visual Studio,WPF,介面,介面設計,圖,模型,演算法,軟體"
https://www.104.com.tw/job/8rifv?jobsource=new_map&app_jobsource=m_time4jobs,【台中艾美】資訊主任_IT Supervisor Le Méridien Taichung,軟體工程師,
https://www.104.com.tw/job/8a4x7?jobsource=new_map&app_jobsource=m_time4jobs,Android-App軟體工程師,Android 工程師,"Android,C++,Java,JavaScript,Kotlin,Python,軟體"
https://www.104.com.tw/job/8ilro?jobsource=new_map&app_jobsource=m_time4jobs,電子商務前端工程師,前端工程師,"CSS,JavaScript,Laravel,Nuxt.js,PHP,RWD,SASS,SCSS,Vue,Vue.js,jQuery,前端,品質,後端,效能,框架,模組,模組化,資料庫,軟體"
https://www.104.com.tw/job/8db9v?jobsource=new_map&app_jobsource=m_time4jobs,C# Developer 後端工程師,全端工程師,".Net,.Net Core,C#,HTTP,Mac,MySQL,Python,React,Redis,全端,管道,軟體"
https://www.104.com.tw/job/8rcxb?jobsource=new_map&app_jobsource=m_time4jobs,"儲能/能源 全端工程師, IoT工程師, 雲端工程師",全端工程師,"Git,Github,IoT,Node.js,Sass,全端,後端,資料庫,軟體,雲端運算"
https://www.104.com.tw/job/7t5px?jobsource=new_map&app_jobsource=m_time4jobs,前端網頁工程師（具備美感設計能力）,前端工程師,"AJAX,API,Adobe XD,Angular,CSS,Django,ES6,Figma,Git,GitHub,HTML,Java,JavaScript,Jenkins,MySQL,Node.js,PostgreSQL,RWD,React,Redux,SPA,SSR,Sass,Sketch,Spring,TypeScript,Wireframe,jQuery,介面,介面設計,前端,原型,品質,單元測試,影像處理,後端,效能,最佳化,框架,軟體,響應式設計"
https://www.104.com.tw/job/8d381?jobsource=new_map&app_jobsource=m_time4jobs,"系統工程師, 資料庫管理人員, MIS工程師, 網路系統工程師, 網路管理工程師, 電腦系統分析師, 資訊安全分析師",軟體工程師,"監控,資料庫"
https://www.104.com.tw/job/7q3xf?jobsource=new_map&app_jobsource=m_time4jobs,線上客服晚班人員,軟體工程師,文件
https://www.104.com.tw/job/8rs9v?jobsource=new_map&app_jobsource=m_time4jobs,高級軟體工程師,全端工程師,".NET Framework,.Net,ADO.NET,ASP,ASP.NET,Agile,Ajax,Android,Azure,Bootstrap,C#,CSS,DataBase,Framework,Git,HTML5,JQuery,JSON,Java,JavaScript,LINQ,MVC,NoSQL,RWD,SQL,SQL Server,SVN,Visual Studio,全端,前端,後端,模組,物件導向,資料庫,軟體"
https://www.104.com.tw/job/7gl24?jobsource=new_map&app_jobsource=m_time4jobs,nan,UX 設計師,"AWS,Azure,CI/CD,CentOS,EC2,GCP,Jenkins,Linux,Nginx,Prometheus,SSL,Ubuntu,監控,部署"
