網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/6r8l5?app_jobsource=m_time4jobs&jobsource=new_map,助理程式設計師,軟韌體測試工程師,".net,.net core,CSS,HTML,JavaScript,SQL,Visual Studio,angular,asp,asp.net,c#,ionic,jQuery,品質,壓力測試,整合測試,文件,模組,模組化,資料庫,軟體,追蹤"
https://www.104.com.tw/job/8yhkq?app_jobsource=m_time4jobs&jobsource=new_map,PHP 程式設計師,後端工程師,"AJAX,CSS,HTML,JavaScript,MySQL,PHP,jQuery,後端,資料庫,軟體"
https://www.104.com.tw/job/8pa48?app_jobsource=m_time4jobs&jobsource=new_map,nan,軟體工程師,效能
https://www.104.com.tw/job/8ynzi?app_jobsource=m_time4jobs&jobsource=new_map,nan,軟韌體測試工程師,"Excel,PowerPoint,Word,品質,整合測試,文件,軟體,追蹤"
https://www.104.com.tw/job/8pw49?app_jobsource=m_time4jobs&jobsource=new_map,【雲端維運部】(資深)DevOps 工程師,軟體工程師,"Azure,DevOps,Gcp,Jenkins,Linux,可靠性,告警,容器,監控,自動化,軟體"
https://www.104.com.tw/job/8yj8f?app_jobsource=m_time4jobs&jobsource=new_map,【系統研發部】資深前端工程師,前端工程師,"Android,Azure,CI/CD,FireBase,IOS,JavaScript,Jenkins,SDK,TypeScript,介面,前端,提交,框架,軟體"
https://www.104.com.tw/job/7xpn4?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師,前端工程師,"API,CSR,Cypress,Git,GitLab,Middleware,MySQL,PWA,PostgreSQL,RESTful,SQL,SSR,Vue,WebSocket,npm,yarn,前端,後端,效能,框架,模組,狀態,資料庫,資料結構,軟體"
https://www.104.com.tw/job/7ay21?app_jobsource=m_time4jobs&jobsource=new_map,後端工程師-台中,前端工程師,".NET,.NET Core,API,ASP,Azure,BDD,C#,DevOps,GitHub,MVC,Nuget,RESTful,SOLID,SQL,Scrum,TDD,VUE,git,html,https,前端,品質,後端,效能,敏捷,文件,物件導向,認證,資料庫,軟體"
https://www.104.com.tw/job/6vfwf?app_jobsource=m_time4jobs&jobsource=new_map,客服工程師,AI 工程師,TCP/IP
https://www.104.com.tw/job/8yk5c?app_jobsource=m_time4jobs&jobsource=new_map,專案軟體工程助理,軟體工程師,"模組,軟體"
