網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/8rs9v?jobsource=new_map&app_jobsource=m_time4jobs,高級軟體工程師,全端工程師,"ADO.NET,ASP.NET,Agile,Ajax,Azure,Bootstrap,C#,CSS,Git,HTML5,JQuery,Java,JavaScript,NoSQL,RWD,SQL,SVN"
https://www.104.com.tw/job/865t1?jobsource=new_map&app_jobsource=m_time4jobs,維運駐點工程師(台中-北屯),軟體工程師,
https://www.104.com.tw/job/8ehv7?jobsource=new_map&app_jobsource=m_time4jobs,Android/iOS APP工程師(工作地點: 台中/台北),全端工程師,"Java,Kotlin,Swift"
https://www.104.com.tw/job/6boe6?jobsource=new_map&app_jobsource=m_time4jobs,Java程式設計講師-台中三民認證中心,Android 工程師,"Java,Kotlin,MySQL,Python,Spring"
https://www.104.com.tw/job/8owdy?jobsource=new_map&app_jobsource=m_time4jobs,美工行銷專員,AI 工程師,"Excel,Illustrator,Photoshop,PowerPoint,Word"
https://www.104.com.tw/job/8pwvo?jobsource=new_map&app_jobsource=m_time4jobs,SEO工程師,全端工程師,"HTML,Word"
https://www.104.com.tw/job/8nnvb?jobsource=new_map&app_jobsource=m_time4jobs,IPAS 淨零碳規劃管理師(初級)講師-台中站前認證中心,AI 工程師,
https://www.104.com.tw/job/71s0h?jobsource=new_map&app_jobsource=m_time4jobs,系統維運工程師,軟體工程師,SQL
https://www.104.com.tw/job/752v7?jobsource=new_map&app_jobsource=m_time4jobs,軟體工程師,UI 設計師,
https://www.104.com.tw/job/8pqd5?jobsource=new_map&app_jobsource=m_time4jobs,IPAS 資訊安全工程師(初級)講師-台中三民分校,AI 工程師,機器學習
https://www.104.com.tw/job/7c0bx?jobsource=new_map&app_jobsource=m_time4jobs,遊戲開發工程師,AI 工程師,"C#,C++"
https://www.104.com.tw/job/8t0sc?jobsource=new_map&app_jobsource=m_time4jobs,【台中】網頁設計師,前端工程師,"CSS,HTML,Illustrator,Photoshop,Word"
https://www.104.com.tw/job/8qjyq?jobsource=new_map&app_jobsource=m_time4jobs,"行動裝置App工程師, iOS, Android",Android 工程師,
https://www.104.com.tw/job/8s6qr?jobsource=new_map&app_jobsource=m_time4jobs,軟韌體工程師,AI 工程師,"Git,Linux,Python"
https://www.104.com.tw/job/84l5t?jobsource=new_map&app_jobsource=m_time4jobs,D4000 電子書APP開發工程師(Android)【台中】,Android 工程師,"CI/CD,Git,Java,Kotlin,Restful,api"
https://www.104.com.tw/job/8g45v?jobsource=new_map&app_jobsource=m_time4jobs,資訊人員,軟體工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/8darz?jobsource=new_map&app_jobsource=m_time4jobs,【台中】委工資訊處理助理管理師,軟體工程師,
https://www.104.com.tw/job/8tjpu?jobsource=new_map&app_jobsource=m_time4jobs,Marketing Specialist（PT）,軟體工程師,
https://www.104.com.tw/job/8terq?jobsource=new_map&app_jobsource=m_time4jobs,資訊管理工讀生,軟體工程師,Word
https://www.104.com.tw/job/88xan?jobsource=new_map&app_jobsource=m_time4jobs,ISO27001資訊安全管理系統主任稽核員(派駐台中),軟體工程師,
https://www.104.com.tw/job/8rpgv?jobsource=new_map&app_jobsource=m_time4jobs,研發高級工程師/工程師 (智慧製造應用軟體工程師),全端工程師,
https://www.104.com.tw/job/8o90w?jobsource=new_map&app_jobsource=m_time4jobs,區塊鏈交易所產品經理,UI 設計師,
