網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/8yrdz?app_jobsource=m_time4jobs&jobsource=new_map,數據工程師(台中),軟體工程師,"JavaScript,ML,Python,SQL,品質,工廠,效能,模型,機器學習,資料庫,軟體"
https://www.104.com.tw/job/8vhp7?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師-微信小程序,軟體工程師,"C#,Visual Studio,sql,sql server,軟體"
https://www.104.com.tw/job/7sweq?app_jobsource=m_time4jobs&jobsource=new_map,資訊人員,UX 設計師,"Git,HTML,IoT,Java,JavaScript,Linux,MySQL,PHP,PostgreSQL,Python,SQL,TCP/IP,Tomcat,資料庫,軟體"
https://www.104.com.tw/job/8yrdy?app_jobsource=m_time4jobs&jobsource=new_map,應用工程師(台中),軟體工程師,"JavaScript,Python,SQL,工廠,監控,資料庫"
https://www.104.com.tw/job/5yh38?app_jobsource=m_time4jobs&jobsource=new_map,資訊助理,軟體工程師,"Excel,PowerPoint,Word,文件,軟體"
https://www.104.com.tw/job/8yrdx?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師(台中),AI 工程師,"AI,Big Data,JavaScript,Python,SQL,品質,大數據,工廠,模型,資料庫,軟體"
https://www.104.com.tw/job/8ys5k?app_jobsource=m_time4jobs&jobsource=new_map,韌體開發工程師(台中),軟體工程師,品質
https://www.104.com.tw/job/4kuh8?app_jobsource=m_time4jobs&jobsource=new_map,助理工程師,軟體工程師,"Excel,MySQL,PowerPoint,Word,文件,軟體"
https://www.104.com.tw/job/8yu93?app_jobsource=m_time4jobs&jobsource=new_map,【台中】IT-INF資深工程師(UNIX),UX 設計師,"Linux,UNIX,效能,監控,資料庫"
https://www.104.com.tw/job/8ysd4?app_jobsource=m_time4jobs&jobsource=new_map,研發AI軟體工程師,全端工程師,"AI,API,Git,Python,全端,模型,機器學習,演算法,軟體,部署"
https://www.104.com.tw/job/887kf?app_jobsource=m_time4jobs&jobsource=new_map,Unity 3D 物聯網平台軟體工程師（智慧建築／BIM）,前端工程師,".NET,3D,API,Android,C#,CI/CD,Docker,Git,GitHub,Grafana,IDE,IoT,Java,Jira,Kotlin,LLM,MQTT,Objective-C,Plugin,Prometheus,REST,React,SDK,SSO,Swift,TypeScript,Unity,Vue,WebSocket,gRPC,iOS,介面,前端,可維護性,品質,圖,外掛,後端,授權,效能,整合測試,文件,最佳化,模型,物聯網,監控,自動化,資料庫,軟體,部署,重構"
https://www.104.com.tw/job/4cpa4?app_jobsource=m_time4jobs&jobsource=new_map,網頁程式設計助理,軟體工程師,".NET,ASP,ASP.NET,Angular,C#,CSS,HTML,JQuery,JavaScript,PHP,SQL,Vue"
https://www.104.com.tw/job/8y94e?app_jobsource=m_time4jobs&jobsource=new_map,【AI 應用開發工程師｜ERP & CRM 系統整合 】(北屯區),AI 工程師,"AI,API,CI/CD,DevOps,IDE,MySQL,Oracle,PostgreSQL,可用性,品質,容器,效能,機器學習,自動化,資料庫,部署"
https://www.104.com.tw/job/702o6?app_jobsource=m_time4jobs&jobsource=new_map,Angular程式設計師,軟體工程師,".NET,ASP,ASP.NET,Angular,C#,CSS,HTML,JavaScript,MySQL,PHP,SQL,VUE,XML,資料庫,軟體"
https://www.104.com.tw/job/8ywyb?app_jobsource=m_time4jobs&jobsource=new_map,App/前端 工程師（Flutter/Vue/Angular）,前端工程師,"AI,API,AWS,Android,Angular,Azure,CSS,Code Review,Docker,Figma,Flutter,GCP,Git,HTML,JavaScript,Kubernetes,LLM,Linux,RESTful,RWD,TypeScript,Ubuntu,VS Code,Vue,iOS,前端,套件,後端,軟體,部署"
https://www.104.com.tw/job/8j4ag?app_jobsource=m_time4jobs&jobsource=new_map,H19-資訊開發專員(台中會本部),全端工程師,".NET,.NET Core,API,ASP,ASP.NET,Bootstrap,C#,CSS,Entity Framework,Framework,Git,HTML5,LINQ,MVC,SQL,Vue,Vue.js,http,jQuery,全端,前端,套件,後端,敏捷,資料庫,軟體"
https://www.104.com.tw/job/81rtc?app_jobsource=m_time4jobs&jobsource=new_map,網頁設計師／程式設計師,全端工程師,".Net,ASP,Blazor,Bootstrap,C#,CSS,HTML5,Json,PhotoShop,WPF,jQuery,全端"
https://www.104.com.tw/job/8dojn?app_jobsource=m_time4jobs&jobsource=new_map,【公司擴編】前端網頁設計,前端工程師,"CSS,HTML,Illustrator,Photoshop,jQuery,前端,圖,影像處理"
https://www.104.com.tw/job/8ivto?app_jobsource=m_time4jobs&jobsource=new_map,自動控制軟體工程師,軟體工程師,"C#,PLC,Visual Studio,模組,自動化,軟體"
https://www.104.com.tw/job/8vr16?app_jobsource=m_time4jobs&jobsource=new_map,機器學習工程師（跨前端與後端整合）,全端工程師,".NET,.NET Core,AI,API,ASP,ASP.NET,Angular,C#,ML,PyTorch,Python,SQL,Scikit-Learn,TensorFlow,pipeline,全端,前端,後端,效能,框架,模型,機器學習,自動化,部署"
https://www.104.com.tw/job/8yur0?app_jobsource=m_time4jobs&jobsource=new_map,系統開發｜資深 開發工程師(.Net),全端工程師,".Net,.net core,ASP,ASP.NET,C#,SQL,SQL Server,全端,前端,品質,後端,資料庫,軟體"
https://www.104.com.tw/job/8s8rz?app_jobsource=m_time4jobs&jobsource=new_map,【產品發展部】(資深)主任全端工程師,全端工程師,"AI,API,CDN,CI/CD,Cloud Run,DevOps,GCP,JavaScript,MongoDB,MySQL,Next.js,NoSQL,PostgreSQL,React,SEO,SPA,SQL,SSR,TypeScript,Vue,全端,前端,後端,效能,文件,框架,模型,模組,模組化,策略,資料庫,軟體"
https://www.104.com.tw/job/8ttfr?app_jobsource=m_time4jobs&jobsource=new_map,.NET工程師 SA/PG 供應鏈相關系統 台中 台南,全端工程師,".NET,C#,Git,Gitlab,Java,Oracle,Power BI,Python,SQL,Visual Studio,全端,後端,資料庫,軟體"
https://www.104.com.tw/job/3x1h3?app_jobsource=m_time4jobs&jobsource=new_map,網頁前端工程師,前端工程師,"Angular,Bootstrap,C#,CSS,Framework,HTML5,JAVA,JavaScript,PHP,React,React.JS,Vue,Vue.JS,介面,介面設計,前端,後端,文件"
https://www.104.com.tw/job/8yur1?app_jobsource=m_time4jobs&jobsource=new_map,nan,全端工程師,".NET,.net core,ASP,ASP.NET,C#,SQL,SQL Server,全端,後端,資料庫,軟體"
https://www.104.com.tw/job/8yxaz?app_jobsource=m_time4jobs&jobsource=new_map,nan,軟體工程師,
https://www.104.com.tw/job/8nuf7?app_jobsource=m_time4jobs&jobsource=new_map,Angular 前端工程師,前端工程師,"API,Angular,Bootstrap,CI/CD,CSS,Git,HTML,IoT,RESTful,RWD,介面,分支,前端,圖,大數據,套件,後端,效能,框架,標籤,模組,模組化,狀態,策略,自動化,資料結構,資料視覺化,部署"
