網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/7g4fe?app_jobsource=m_time4jobs&jobsource=new_map,工程部 維護高級專員(水電維修人員),軟體工程師,軟體
https://www.104.com.tw/job/8khre?app_jobsource=m_time4jobs&jobsource=new_map,"鞋業軟體工程師,熟Vue.js, Node.js程式語言(全職)",全端工程師,".NET,AJAX,ASP,ASP.NET,Django,JavaScript,Linux,MySQL,Node.js,PHP,PostgreSQL,Python,SPA,SQL,Vue,Vue.js,全端,框架,資料庫,軟體"
https://www.104.com.tw/job/8klgh?app_jobsource=m_time4jobs&jobsource=new_map,資訊維護外勤工程師(臺中）,軟體工程師,
https://www.104.com.tw/job/8ra7b?app_jobsource=m_time4jobs&jobsource=new_map,研發部-AOI 工程師(太平廠),AI 工程師,"AI,AOI,C#,Linux,PyQt,Python,WPF,介面,影像處理,模型,自動化,軟體"
https://www.104.com.tw/job/871ux?app_jobsource=m_time4jobs&jobsource=new_map,"(台中) UI/UX 設計教學,外聘講師",UI 設計師,"Adobe XD,Sketch,介面,介面設計,軟體"
https://www.104.com.tw/job/8wn1i?app_jobsource=m_time4jobs&jobsource=new_map,PHP論壇網站架站工程師主管,全端工程師,"Ajax,Bootstrap,C#,HTML,IIS,JavaScript,MVC,MySQL,PHP,jQuery,全端,前端,後端,框架,資料庫"
https://www.104.com.tw/job/8un5z?app_jobsource=m_time4jobs&jobsource=new_map,後端工程師（Backend Developer）,後端工程師,"AJAX,API,AWS,Azure,CSS,GCP,Git,JavaScript,Laravel,Linux,MySQL,Node.js,PHP,Redis,Ubuntu,佇列,後端,效能,框架,資料庫,軟體,部署"
https://www.104.com.tw/job/82gs0?app_jobsource=m_time4jobs&jobsource=new_map,《身心障礙人才招募專區》,軟體工程師,
https://www.104.com.tw/job/84o3c?app_jobsource=m_time4jobs&jobsource=new_map,MIS資訊工程師★每年調薪,軟體工程師,"AJAX,CSS,Git,HTML,JavaScript,MySQL,PHP,jQuery,介面,效能,監控,軟體"
https://www.104.com.tw/job/87szq?app_jobsource=m_time4jobs&jobsource=new_map,IT人員,軟體工程師,軟體
https://www.104.com.tw/job/8qnjx?app_jobsource=m_time4jobs&jobsource=new_map,文檔企劃,軟韌體測試工程師,"Excel,Map,PowerPoint,Prototype,Wireframe,Word,介面,介面設計,圖,文件,模組,軟體,追蹤"
https://www.104.com.tw/job/6lecv?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師,軟體工程師,
https://www.104.com.tw/job/8vbin?app_jobsource=m_time4jobs&jobsource=new_map,遊戲前端開發工程師(Cocos2d-x Game Developer),全端工程師,"C++,iOS,全端,前端,可維護性,效能,模組,軟體,迭代"
https://www.104.com.tw/job/75ofx?app_jobsource=m_time4jobs&jobsource=new_map,資深全端工程師,後端工程師,"C#,Docker,GO,JavaScript,Node.js,後端,微服務,軟體"
https://www.104.com.tw/job/8rrwb?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師(臺中),全端工程師,"API,CSS,Git,HTML5,JavaScript,RESTful,React,jQuery,全端,前端,後端,框架,軟體,響應式設計"
https://www.104.com.tw/job/8waz9?app_jobsource=m_time4jobs&jobsource=new_map,PHP論壇網站架站工程師,全端工程師,"Ajax,Bootstrap,C#,HTML,IIS,JavaScript,Linux,MVC,MySQL,PHP,jQuery,全端,前端,後端,框架,資料庫"
