job-href,job,content,types,salary,business_trip,position_text,position_href,company
https://www.104.com.tw/job/8rbw7?app_jobsource=m_time4jobs&jobsource=new_map,【遊戲設計部】資深機率工程師,"【工作職責】
●遊戲機率模組設計
●機率模組驗證
●撰寫機率模組演算程式
●遊戲數據分析
●遊戲玩法、競品趨勢觀察與分析

【其他條件】
●具備對博弈理論的基礎認知
●具備數值資料統計、分析、機率設計能力
●具備競品分析與良好提案簡報能力
●具備將開發功能撰寫成易閱讀且完整性充足之企劃文件的能力
●具備良好的表達能力及邏輯思考能力,不拘,不拘,不拘","軟體工程師
、統計學研究員
、數學研究員","月薪60,000元以上",無需出差外派,台中市北區健行路356號,"https://maps.google.com.tw/?q=%E5%90%91%E4%B8%8A%E9%9B%86%E5%9C%98_%E5%90%91%E4%B8%8A%E5%9C%8B%E9%9A%9B%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.159315,120.683007&z=17",向上集團_向上國際科技股份有限公司
https://www.104.com.tw/job/7jsaw?app_jobsource=m_time4jobs&jobsource=new_map,軟體自動化測試工程師,"1. 建置/維護自動化測試環境及架構 。
2. 規劃與開發Web及APP自動化測試腳本。
3. 配合產品迭代持續開發與維護Web及APP自動化測試、回歸測試。
4. 配合需求協助進行手動測試。
5. 追蹤並記錄產品問題，回饋相關人員進行修正。,【其他條件】
1. 主動積極、具備責任感，可以獨立完成工作並妥善安排時間。
2. 注重自我溝通與團隊協作能力且樂意分享。
3. 擁有良好邏輯，善於剖析問題並樂於解決。

【加分條件】熟悉以下任一自動化測試工具或框架：
1. Selenium
2. Python（用於撰寫測試腳本）
3. Robot Framework
4. Katalon Studio
5. Cypress
6. Appium（行動裝置測試）
7. JMeter（效能測試）
8. SoapUI
9. Postman（API 測試）

具備上述其中一項經驗即可，實際使用工具將依產品需求而定。,不拘,功能測試(function test)、問題追蹤處理(Bug tracking)、軟體整合測試、測試計劃及測試報告書撰寫","軟韌體測試工程師
、軟體工程師
、測試人員",待遇面議,無需出差外派,台中市北屯區文心路三段447號31F〈環球巨星大樓〉,"https://maps.google.com.tw/?q=RiConnect%2C%20Inc._%E6%8C%AF%E9%88%BA%E6%95%B8%E4%BD%8D%E6%9C%8D%E5%8B%99%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1736774,120.6686102&z=17","RiConnect, Inc._振鈺數位服務股份有限公司"
https://www.104.com.tw/job/8l1s4?app_jobsource=m_time4jobs&jobsource=new_map,後端工程師,"1. Linux、雲端主機環境安裝、設定、管理、優化 。
2. 資料庫(MySQL...) 安裝及設定。
3. Web Server環境建置。
4. 因應運營需求，規劃分配伺服器的架構。
5. 防火牆、資安規則建立
6. 團隊溝通協助問題測試、解決。
7. 規劃DevOps流程，CI/CD、自動化部署
8. SOP文件編寫。
9. 支援PHP後端API,不拘,Linux、Shell、Jenkins、MySQL、PHP
提升專業能力
提升專業能力,不拘","MIS程式設計師
、全端工程師
、後端工程師","月薪45,000~70,000元",無需出差外派,台中市北屯區松竹路一段935號,"https://maps.google.com.tw/?q=%E6%B2%83%E9%BE%8D%E8%B6%85%E9%81%8A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1821603,120.7126798&z=17",沃龍超遊股份有限公司
https://www.104.com.tw/job/8s6of?app_jobsource=m_time4jobs&jobsource=new_map,資訊行政助理,"1. 負責一般文書資料處理及歸檔工作。
2. 負責客戶軟體教育及軟體問題處理。
3. 協助處理庶務性行政工作（如：事務機器叫修維護、文具用品採買）。
4. 負責收發信件物件及信件物件寄送。
5. 負責簡單零用金管理。
6. 負責辦公室環境與設備之清潔與維護。
7. 網路平台文書作業：維護、更新。
8. 從事一般行政工作、主管交辦事項。,不拘,Word、Excel、中文打字20~50
提升專業能力
提升專業能力,文件收發與檔案管理、文件檔案資料處理、轉換及整合工作、電話接聽與人員接待事項、文書處理╱排版能力、行政事務處理","行政助理
、行政人員
、資訊助理","月薪29,000~35,000元",無需出差外派,台中市北屯區松竹路一段73號1樓,"https://maps.google.com.tw/?q=%E5%A4%A7%E6%97%8F%E6%9D%BE%E8%B0%B7%E6%99%BA%E8%83%BD%E8%A3%9D%E5%82%99%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1784233,120.7280144&z=17",大族松谷智能裝備有限公司
https://www.104.com.tw/job/8ofqb?app_jobsource=m_time4jobs&jobsource=new_map,ORACLE ERP 資訊人員,"1. 建置、管理與維護公司系統。
2. 熟Oracle EBS R12 財務模組者佳。
3. 熟SQL, D2K 能開發Oracle Reports佳。
4. 三年以上熟手佳。
5.有興趣學習Oracle ERP 者, 可面談。,不拘,Oracle ERP、Oracle Forms、Oracle、PL/SQL、Developer/ Designer 2000
提升專業能力
提升專業能力,軟體程式設計、資料庫程式設計","MIS程式設計師
、系統分析師
、軟體工程師",待遇面議,無需出差外派,台中市北區文心路四段200號11樓之6,"https://maps.google.com.tw/?q=%E5%8F%B0%E6%98%87%E5%9C%8B%E9%9A%9B%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1731888,120.6766202&z=17",台昇國際股份有限公司
https://www.104.com.tw/job/7kj88?app_jobsource=m_time4jobs&jobsource=new_map,研發部-韌體工程師(資深),"【技能專長】: 熟UART、I²C、SPI等通訊介面對各式周邊元件之控制。

【加分條件】：
1.熟ARM Cortex-M、MCU、BMS  韌體程式開發經驗。 
2.熟FreeRTOS、Zephyr等即時作業系統程式開發經驗。
3.熟HTTP、MQTT、HTML、SQL 等Web服務相關基礎知識。
4.具單板電腦(例如：樹莓派)應用經驗。
5.具Arduino、 VS Code或 Micropython等開發環境與工具。
6.具有Wi-Fi 、藍牙等 無線通訊應用經驗。

※工作地點:台中,不拘,HTML、HTTP、ARM
提升專業能力
提升專業能力,韌體工程開發、韌體整合測試、韌體程式設計、網路程式設計","其他資訊專業人員
、韌體工程師
、軟體工程師",待遇面議,需出差，一年累積時間約一個月以下,台中市潭子區南二路16之1號,"https://maps.google.com.tw/?q=%E5%84%84%E5%A8%81%E9%9B%BB%E5%AD%90%E7%B3%BB%E7%B5%B1%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.217386,120.7028094&z=17",億威電子系統股份有限公司
https://www.104.com.tw/job/7lau8?app_jobsource=m_time4jobs&jobsource=new_map,Software Engineer 軟體工程師,"(1) 熟悉C/C++程式開發
(2) 熟悉Windows程式開發者尤佳
(3) 產品功能之開發設計與維護
(4) 喜歡鑽研及解決問題，具有較強的責任心及團隊合作精神。
(5) 熱愛學習新事物

額外加分項目：
  * 請參考本公司「Senior Software Engineer 資深研發軟體工程師」的必備及額外加分項目，如滿足該職缺的所有必備項目，建議改投該職缺。,【加分項目】
1. 擁有良好的代碼習慣，要求結構清晰，命名規範，邏輯性強，代碼冗餘率低。
2. 熟悉Git版控。
3. 熟悉 GO,C、C++
提升專業能力
提升專業能力,軟體工程系統開發、軟體程式設計",軟體工程師,"月薪38,000~50,000元",無需出差外派,台中市北區忠明路424號8F之1,"https://maps.google.com.tw/?q=%E7%91%9E%E6%80%9D%E8%B3%87%E8%A8%8A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1627113,120.669397&z=17",瑞思資訊股份有限公司
https://www.104.com.tw/job/7x2qr?app_jobsource=m_time4jobs&jobsource=new_map,10R0-大數據中心 程式設計師,"1.大數據中心特色：
1.1. 跨科部合作，建構並整合高品質且多元的醫療大數據
1.2. 跨領域團隊國內外合作，進行優質研究與轉譯醫學應用
1.3. 提供成員不定期內外部訓練課程，支持多元發展

2.工作內容：
2.1. 開發Omics體學(如基因體、蛋白質體、代謝體、微生物體)分析所需之相關技術
2.2. 建置基因生物晶片以及次世代定序資料庫
2.3. 協助分析醫療大數據
2.4. 其它臨時交辦事項

3.學科專長：
3.1. 碩士以上
3.2. 資訊工程、生物資訊相關科系為佳(修習過生物醫學相關課程者尤佳)

4.徵求條件：
4.1. 需熟悉Linux 與 R或Python
4.2. 處理過Omics體學(如基因體、蛋白質體、代謝體、微生物體)資料者尤佳
4.3. 修習過生物相關課程者或具生物醫學知識背景者尤佳
4.4. 熱於學習、細心且具溝通協調能力,1.科系：資訊工程、生物資訊相關科系、統計系、生物統計系、流行病學系、護理系、公衛系、醫技系,不拘,不拘",其他資訊專業人員,"月薪40,000元以上",無需出差外派,台中市北區育德路2號,"https://maps.google.com.tw/?q=%E4%B8%AD%E5%9C%8B%E9%86%AB%E8%97%A5%E5%A4%A7%E5%AD%B8%E9%99%84%E8%A8%AD%E9%86%AB%E9%99%A2@24.1571781,120.6804958&z=17",中國醫藥大學附設醫院
https://www.104.com.tw/job/6lecv?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師,"1. 資訊設備系統、資訊安全等異常處理與維護管理
2. 各項軟、硬體及網路設備之規劃、建置、改善
3. 協助各部門處理IT相關作業及問題排除
4. 主管交辦事項

*略懂TIPTOP(鼎新系統)架構及流程*,不拘,鼎新
提升專業能力
提升專業能力,作業系統基本操作、電腦設備裝配","資訊助理
、系統工程師
、MIS程式設計師","月薪32,000~38,000元",需出差外派，一年累積時間未定,台中市大里區仁化路261號,"https://maps.google.com.tw/?q=%E5%8A%9B%E5%B1%B1%E5%B7%A5%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.0941497,120.7140391&z=17",力山工業股份有限公司
https://www.104.com.tw/job/8uvqy?app_jobsource=m_time4jobs&jobsource=new_map,[台中北區] 遊戲前端開發工程師,"- 參與遊戲功能元件的開發與後續優化，實作主要玩法機制及介面互動呈現。

- 依照前端組長規劃完成技術落地，確保程式架構具備良好效能與延展性。,不拘,不拘,軟體工程系統開發","遊戲工程師
、前端工程師",待遇面議,,台中市北區,"https://maps.google.com.tw/?q=%E4%BD%B0%E5%BE%B7%E7%AE%A1%E7%90%86%E9%A1%A7%E5%95%8F%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1573171,120.6832556&z=17",佰德管理顧問有限公司
