網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/7yg6k?app_jobsource=m_time4jobs&jobsource=new_map,電子支付 Android BSP/OS 韌體工程師_研究發展處(台中),Android 工程師,"Android,Linux,軟體"
https://www.104.com.tw/job/910n7?app_jobsource=m_time4jobs&jobsource=new_map,韌(軟)體設計/開發工程師,前端工程師,"AJAX,Android,C#,C++,CSS,HTML,JAVA,Linux,Mac,MySQL,Objective-C,PHP,Python,SDK,Swift,iOS,jQuery,javascript,json,前端,樹,軟體"
https://www.104.com.tw/job/917m4?app_jobsource=m_time4jobs&jobsource=new_map,AI智慧製造工程師,AI 工程師,"AI,IoT,品質,大數據,機器學習,物聯網,自動化"
https://www.104.com.tw/job/8rbgw?app_jobsource=m_time4jobs&jobsource=new_map,[寵物好事/台中總部] 資訊專員(IT Support / 系統維運專員),軟體工程師,"文件,軟體,追蹤"
https://www.104.com.tw/job/81weh?app_jobsource=m_time4jobs&jobsource=new_map,安卓軟體工程師,Android 工程師,"API,Android,JavaScript,http,iOS,java,json,sdk,tcp/ip,xml,介面,模組,模組化,資料庫,軟體"
https://www.104.com.tw/job/916qg?app_jobsource=m_time4jobs&jobsource=new_map,Software Development & IIoT System Integration Engineer (Regional Expansion Track),AI 工程師,".NET,AI,AWS,Availability,Azure,C#,Database,Deployment,GCP,Git,IoT,LLM,MQTT,Microservices,OOP,Optimization,PLC,PostgreSQL,Python,SQL,SQLite,Software,Solid,branch,bridge,performance,troubleshooting,資料庫,軟體"
https://www.104.com.tw/job/8zbzc?app_jobsource=m_time4jobs&jobsource=new_map,停車規劃課五等高級管理師(停規課11504-05),AI 工程師,"Excel,PowerPoint,Word,https,文件"
https://www.104.com.tw/job/91707?app_jobsource=m_time4jobs&jobsource=new_map,資訊人員,軟體工程師,文件
https://www.104.com.tw/job/8p5kb?app_jobsource=m_time4jobs&jobsource=new_map,【中部】客服工程師/客服專員/客服主管,軟體工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/910id?app_jobsource=m_time4jobs&jobsource=new_map,硬體研發人員,軟體工程師,"介面,介面設計,品質,軟體"
https://www.104.com.tw/job/35fz3?app_jobsource=m_time4jobs&jobsource=new_map,行政人員,軟體工程師,"Excel,Word,文件,資料庫,資料結構,軟體"
https://www.104.com.tw/job/91ap0?app_jobsource=m_time4jobs&jobsource=new_map,【研究發展】系統工程師（臺中）,前端工程師,"API,CSS,ES6,Git,HTML5,JavaScript,SCSS,介面,前端,可用性,框架,模組,模組化,軟體"
https://www.104.com.tw/job/916vx?app_jobsource=m_time4jobs&jobsource=new_map,AI落地應用工程師,AI 工程師,"AI,圖,文件,演算法,自動化"
https://www.104.com.tw/job/919n5?app_jobsource=m_time4jobs&jobsource=new_map,MIS 工程師,軟體工程師,
https://www.104.com.tw/job/8ueq2?app_jobsource=m_time4jobs&jobsource=new_map,Python程式開發工程師,前端工程師,"API,Git,Python,list,前端,爬蟲,資料庫,軟體"
https://www.104.com.tw/job/910rg?app_jobsource=m_time4jobs&jobsource=new_map,韌(軟)體/維護工程師,前端工程師,"AJAX,Android,C#,C++,CSS,HTML,JAVA,Linux,Mac,MySQL,Objective-C,PHP,Python,SDK,Swift,iOS,jQuery,javascript,json,前端,樹,軟體"
https://www.104.com.tw/job/8bjab?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師,軟體工程師,
https://www.104.com.tw/job/81wef?app_jobsource=m_time4jobs&jobsource=new_map,.NET工程師,Android 工程師,".NET,ADO.Net,API,Ajax,CSS,Framework,Git,HTML5,JQuery,JSON,JavaScript,MySQL,ORACLE,RESTful,SQLServer,SVN,Sql,TCP/IP,XML,android,iOS,介面,和Net Core,悉Net Framework,框架,模組,演算法,資料庫,軟體"
https://www.104.com.tw/job/91b0q?app_jobsource=m_time4jobs&jobsource=new_map,MIS工程師,軟體工程師,"Excel,PowerPoint,Word,自動化,虛擬化,認證,資料庫"
https://www.104.com.tw/job/910sg?app_jobsource=m_time4jobs&jobsource=new_map,APP設計/開發工程師,前端工程師,"AJAX,Android,C#,C++,CSS,HTML,JAVA,Linux,Mac,MySQL,Objective-C,PHP,SDK,Swift,iOS,jQuery,javascript,json,前端,軟體"
https://www.104.com.tw/job/910sa?app_jobsource=m_time4jobs&jobsource=new_map,前端/後端/全端 軟體工程師,全端工程師,"AJAX,ASP,Android,C#,C++,CSS,HTML5,JAVA,Linux,Mac,MySQL,Objective-C,PHP,SDK,Swift,iOS,jQuery,javascript,json,全端,前端,後端,效能,軟體"
https://www.104.com.tw/job/910i4?app_jobsource=m_time4jobs&jobsource=new_map,MIS/網站/資通網管師,網頁設計師,"ASP,Ajax,CSS,HTML5,Illustrator,JQuery,Java,Javascript,MySQL,PHP,Photoshop,Spring,XML,效能,框架,資料庫,軟體"
https://www.104.com.tw/job/8rbdn?app_jobsource=m_time4jobs&jobsource=new_map,[寵物好事/台中總部] 資訊主管,軟體工程師,"MySQL,SQL,電商"
https://www.104.com.tw/job/910yn?app_jobsource=m_time4jobs&jobsource=new_map,全端軟體工程師,全端工程師,"AI,JavaScript,PHP,Vue,全端,後端,軟體"
