網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/90dit?app_jobsource=m_time4jobs&jobsource=new_map,【台中】自動化開發工程師,軟體工程師,"GCP,Git,HTML,JavaScript,LLM,MySQL,Python,SQL,模擬,監控,自動化,資料庫,軟體"
https://www.104.com.tw/job/90hph?app_jobsource=m_time4jobs&jobsource=new_map,數位應用部-軟體工程師(總部),軟體工程師,"PHP,軟體"
https://www.104.com.tw/job/8ye1j?app_jobsource=m_time4jobs&jobsource=new_map,#福利制度齊全 資深後端工程師(C#/Golang),後端工程師,"API,C#,CI/CD,GRPC,Go,Kafka,Optimization,RESTful,WebSocket,分散式系統,後端,微服務,效能,自動化,資料庫,軟體,部署"
https://www.104.com.tw/job/8klxl?app_jobsource=m_time4jobs&jobsource=new_map,電腦工程師,軟體工程師,軟體
https://www.104.com.tw/job/8z5dr?app_jobsource=m_time4jobs&jobsource=new_map,SEO工程師,全端工程師,"CSS,HTML,JavaScript,SEO,Tag,wordpress,全端,前端,圖,外掛,搜尋,標籤,軟體"
https://www.104.com.tw/job/90sw8?app_jobsource=m_time4jobs&jobsource=new_map,台中職缺【知名外商N運動品牌】3D Modeler_3D建模師_3D模型師_3D-Tool_TCS_890,iOS 工程師,"3D,Illustrator,Photoshop,quality,圖,模型"
https://www.104.com.tw/job/908of?app_jobsource=m_time4jobs&jobsource=new_map,全端工程師,全端工程師,".NET,.NET Framework,API,ASP,ASP.NET,Backend,C#,CI/CD,CSS,Entity Framework,Framework,Frontend,Git,HTML5,JavaScript,MVC,OOP,RESTful,library,全端,前端,品質,單元測試,後端,效能,自動化,部署,重構,電商"
https://www.104.com.tw/job/90xw1?app_jobsource=m_time4jobs&jobsource=new_map,【潭科】IT-INF工程師(WINDOWS),軟體工程師,"Shell,Shell Script,VMware,監控,認證"
https://www.104.com.tw/job/8z6ch?app_jobsource=m_time4jobs&jobsource=new_map,健康台灣深耕計畫－資訊開發人員（薪資非常好面議）,軟體工程師,".Net,ASP,ASP.Net,CSS,Java,Javascript,Oracle,Python,SQL,演算法,資料庫,軟體"
https://www.104.com.tw/job/8z7br?app_jobsource=m_time4jobs&jobsource=new_map,【台中】IT-INF工程師(Service Desk),軟體工程師,追蹤
https://www.104.com.tw/job/8zf2j?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師（Landing Page / 廣告頁製作）,前端工程師,"CSS,HTML,SEO,前端,搜尋,策略"
https://www.104.com.tw/job/8zot4?app_jobsource=m_time4jobs&jobsource=new_map,【遊戲設計部】(資深)動畫特效設計師,UI 設計師,"3D,COCOS,Photoshop,品質,圖,效能"
https://www.104.com.tw/job/8utwg?app_jobsource=m_time4jobs&jobsource=new_map,BIM設計工程師,AI 工程師,"AI,C#,CAD,Python,https,圖,外掛,文件,策略,自動化,軟體"
