網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/8q926?jobsource=new_map&app_jobsource=m_time4jobs,【全遠端兼職機會】Media Search Analyst （台灣職缺 / work from home / 在家工作 ),AI 工程師,機器學習
https://www.104.com.tw/job/8pt8u?jobsource=new_map&app_jobsource=m_time4jobs,資訊人員,軟體工程師,Python
https://www.104.com.tw/job/6cpw5?jobsource=new_map&app_jobsource=m_time4jobs,韌體設計工程師（台中）,UX 設計師,Linux
https://www.104.com.tw/job/7dkdt?jobsource=new_map&app_jobsource=m_time4jobs,自動化設備軟體開發工程師,軟體工程師,C#
https://www.104.com.tw/job/5ke43?jobsource=new_map&app_jobsource=m_time4jobs,F5/CheckPoint產品工程師 (台中),網頁設計師,TCP/IP
https://www.104.com.tw/job/8pjdt?jobsource=new_map&app_jobsource=m_time4jobs,PHP助理工程師,前端工程師,"C#,CSS,HTML,JavaScript,PHP"
https://www.104.com.tw/job/8ecph?jobsource=new_map&app_jobsource=m_time4jobs,後端工程師【保障年薪14個月】,全端工程師,Linux
https://www.104.com.tw/job/7lsjo?jobsource=new_map&app_jobsource=m_time4jobs,D4000 前端工程師【台中】,前端工程師,"API,ES6,JavaScript,React,Redux,Webpack"
https://www.104.com.tw/job/8mr4o?jobsource=new_map&app_jobsource=m_time4jobs,C# WinForm 軟體工程師,軟體工程師,"AJAX,ASP.NET,C#,Excel,HTML,JavaScript,PowerPoint,Word,jQuery"
https://www.104.com.tw/job/8m1cz?jobsource=new_map&app_jobsource=m_time4jobs,D4000 電商營運系統JAVA軟體開發工程師【台中】D,前端工程師,"Angular,HTML,JavaScript,React.js,Spring"
https://www.104.com.tw/job/8pjf4?jobsource=new_map&app_jobsource=m_time4jobs,(台中) PHP 工程師,全端工程師,"Ajax,JavaScript,Laravel,MySQL,PHP,SQL,jQuery"
https://www.104.com.tw/job/6nc25?jobsource=new_map&app_jobsource=m_time4jobs,軟體工程師,軟體工程師,
https://www.104.com.tw/job/86e58?jobsource=new_map&app_jobsource=m_time4jobs,React 前端工程師 Front-End Engineer【保障年薪14個月】,前端工程師,"API,CSS,HTML,JavaScript,React,Rest"
https://www.104.com.tw/job/8nxyk?jobsource=new_map&app_jobsource=m_time4jobs,學習型 人工智慧物聯網 AIoT 實習生,AI 工程師,"PyTorch,機器學習"
https://www.104.com.tw/job/6u3no?jobsource=new_map&app_jobsource=m_time4jobs,後端工程師,後端工程師,"API,C++,Docker,Linux,MongoDB,MySQL,Node.js,PostgreSQL,Python,RESTful"
https://www.104.com.tw/job/88wrj?jobsource=new_map&app_jobsource=m_time4jobs,品管中心組員/助理專員/專員,AI 工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/7a5t0?jobsource=new_map&app_jobsource=m_time4jobs,Python AI程式設計兼任講師_台中站前認證中心,全端工程師,"Python,SQL"
https://www.104.com.tw/job/8c37o?jobsource=new_map&app_jobsource=m_time4jobs,學習型 人工智能 AI 數位產業實習生,軟體工程師,
https://www.104.com.tw/job/87qst?jobsource=new_map&app_jobsource=m_time4jobs,nan,前端工程師,"HTML,JavaScript,PHP"
https://www.104.com.tw/job/73eyj?jobsource=new_map&app_jobsource=m_time4jobs,前端工程師,全端工程師,"Node.js,RESTful"
https://www.104.com.tw/job/8r6nk?jobsource=new_map&app_jobsource=m_time4jobs,資訊部 長期兼職駐點 IT人員 (台中),軟體工程師,
https://www.104.com.tw/job/87i2l?jobsource=new_map&app_jobsource=m_time4jobs,中區網路系統工程師,軟體工程師,"Excel,Word"
https://www.104.com.tw/job/81fb1?jobsource=new_map&app_jobsource=m_time4jobs,【系統研發部】(主任)全端工程師,前端工程師,"API,CI/CD,Git,JavaScript,React.js,TypeScript,Vue.js"
https://www.104.com.tw/job/8kipn?jobsource=new_map&app_jobsource=m_time4jobs,IT資訊人員,軟體工程師,
https://www.104.com.tw/job/8l1s0?jobsource=new_map&app_jobsource=m_time4jobs,PHP後端工程師,後端工程師,"API,Laravel,PHP,Restful"
https://www.104.com.tw/job/8ou2t?jobsource=new_map&app_jobsource=m_time4jobs,學習型 資料科學/資料分析/數據分析 實習生,軟體工程師,
https://www.104.com.tw/job/87qte?jobsource=new_map&app_jobsource=m_time4jobs,Golang後端工程師,後端工程師,"Docker,Go,Restful"
https://www.104.com.tw/job/6bs9v?jobsource=new_map&app_jobsource=m_time4jobs,Node.js / Javascript 工程師,前端工程師,"Docker,ES6,Javascript,SASS,css"
https://www.104.com.tw/job/8d382?jobsource=new_map&app_jobsource=m_time4jobs,資訊產品研發人員,軟體工程師,
https://www.104.com.tw/job/8ecvp?jobsource=new_map&app_jobsource=m_time4jobs,AI應用工程師/AI管理師,AI 工程師,"C++,Linux,PyTorch,Python"
https://www.104.com.tw/job/7d2bv?jobsource=new_map&app_jobsource=m_time4jobs,圖控軟體工程師,資料庫管理人員,"C#,MySQL,Python"
https://www.104.com.tw/job/8pqda?jobsource=new_map&app_jobsource=m_time4jobs,IPAS 淨零碳規劃管理師(初級)講師-台中三民分校,AI 工程師,
https://www.104.com.tw/job/89o0s?jobsource=new_map&app_jobsource=m_time4jobs,Front-End Engineer 前端軟體工程師【台中】,前端工程師,"API,Angular,CSS,ES6,HTML,JavaScript,Node.js,Sass,git,graphQL,restful,typescript"
https://www.104.com.tw/job/8qjyq?jobsource=new_map&app_jobsource=m_time4jobs,"行動裝置App工程師, iOS, Android",Android 工程師,
https://www.104.com.tw/job/7jqwl?jobsource=new_map&app_jobsource=m_time4jobs,台中_工程部門助理,軟體工程師,"Excel,Word"
https://www.104.com.tw/job/8qjtp?jobsource=new_map&app_jobsource=m_time4jobs,助理程式設計師,後端工程師,"HTML,JavaScript,MySQL,PHP,Word"
https://www.104.com.tw/job/8jt9a?jobsource=new_map&app_jobsource=m_time4jobs,弱電系統工程師【台中_太平區】,軟韌體測試工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/8dv7n?jobsource=new_map&app_jobsource=m_time4jobs,台中✱三民✱【資訊業務助理】最強後勤團隊聯合徵才 幸福企業福利優/團隊合作環境氛圍佳/稀有職缺工作單純/無經驗可/歡迎應屆畢業生,軟體工程師,
https://www.104.com.tw/job/8nnu8?jobsource=new_map&app_jobsource=m_time4jobs,IPAS AI應用規畫師(初級)講師-台中站前認證中心,AI 工程師,機器學習
https://www.104.com.tw/job/6megu?jobsource=new_map&app_jobsource=m_time4jobs,Laravel 後端工程師,前端工程師,"AWS,CI/CD,Docker,Git,Laravel,Linux,MongoDB,MySQL,NoSQL,PHP,PostgreSQL"
https://www.104.com.tw/job/7e47t?jobsource=new_map&app_jobsource=m_time4jobs,助理工程師,軟體工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/8pkdz?jobsource=new_map&app_jobsource=m_time4jobs,Web Game Frontend Engineer 網頁遊戲前端工程師 (台中),全端工程師,"CSS,Git,HTML"
https://www.104.com.tw/job/8r21d?jobsource=new_map&app_jobsource=m_time4jobs,資訊管理部 (資深)工程師,AI 工程師,Azure
https://www.104.com.tw/job/8qhau?jobsource=new_map&app_jobsource=m_time4jobs,資訊管理部 工程師（AI專案）,AI 工程師,"AI,API,AWS,Azure,C++,GCP,Kubernetes,Python"
https://www.104.com.tw/job/8nnvb?jobsource=new_map&app_jobsource=m_time4jobs,IPAS 淨零碳規劃管理師(初級)講師-台中站前認證中心,AI 工程師,
https://www.104.com.tw/job/7gl24?jobsource=new_map&app_jobsource=m_time4jobs,維運工程師,UX 設計師,"AWS,Azure,CI/CD,GCP,Jenkins,Linux"
https://www.104.com.tw/job/8rimy?jobsource=new_map&app_jobsource=m_time4jobs,網管工程師,後端工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/6134l?jobsource=new_map&app_jobsource=m_time4jobs,軟體工程師-台中,軟韌體測試工程師,C#
https://www.104.com.tw/job/6e650?jobsource=new_map&app_jobsource=m_time4jobs,全端工程師,前端工程師,"AWS,Angular,C#,MySQL,PostgreSQL,Python,Vue.js,jQuery,php"
https://www.104.com.tw/job/76y6b?jobsource=new_map&app_jobsource=m_time4jobs,ASP.NET程式設計師【享有留任獎金】,網頁設計師,"ASP.NET,C#,SQL"
https://www.104.com.tw/job/8m574?jobsource=new_map&app_jobsource=m_time4jobs,資料庫管理人員,軟體工程師,"Excel,Word"
https://www.104.com.tw/job/7fhcf?jobsource=new_map&app_jobsource=m_time4jobs,資深軟體工程師(PC base)-台中潭子,軟體工程師,"C#,C++"
https://www.104.com.tw/job/752v7?jobsource=new_map&app_jobsource=m_time4jobs,軟體工程師,UI 設計師,
https://www.104.com.tw/job/8db9v?jobsource=new_map&app_jobsource=m_time4jobs,C# Developer 後端工程師,全端工程師,"C#,HTTP,MySQL,Python"
https://www.104.com.tw/job/6g319?jobsource=new_map&app_jobsource=m_time4jobs,資深Kotlin Android APP講師-台中三民認證中心,Android 工程師,"Git,Kotlin,MySQL"
https://www.104.com.tw/job/8lf0o?jobsource=new_map&app_jobsource=m_time4jobs,代招醫療法人資訊室軟體開發工程師,軟體工程師,"ASP.NET,C#,CSS,Javascript,MySQL,Oracle,PHP,Python"
https://www.104.com.tw/job/8pwvo?jobsource=new_map&app_jobsource=m_time4jobs,SEO工程師,全端工程師,"HTML,Word"
https://www.104.com.tw/job/8qlex?jobsource=new_map&app_jobsource=m_time4jobs,"Flutter / React Native 程式開發工程師 / Android, iOS",後端工程師,
https://www.104.com.tw/job/8mxph?jobsource=new_map&app_jobsource=m_time4jobs,D4000 共用服務JAVA後端工程師,後端工程師,"Docker,GCP,Java,Kubernetes,Spring"
https://www.104.com.tw/job/6g3ba?jobsource=new_map&app_jobsource=m_time4jobs,Python程式設計講師-台中三民認證中心,軟體工程師,"CSS,Excel,HTML,JavaScript,MySQL,Python"
https://www.104.com.tw/job/8khol?jobsource=new_map&app_jobsource=m_time4jobs,QA_測試工程師,軟韌體測試工程師,"HTML,JavaScript,MySQL,PHP"
https://www.104.com.tw/job/8m1db?jobsource=new_map&app_jobsource=m_time4jobs,D4000 電商營運系統JAVA軟體開發工程師【台中】B,前端工程師,"Angular,HTML,JavaScript,React.js,Spring"
https://www.104.com.tw/job/82gs0?jobsource=new_map&app_jobsource=m_time4jobs,《身心障礙人才招募專區》,軟體工程師,
https://www.104.com.tw/job/8nxyf?jobsource=new_map&app_jobsource=m_time4jobs,學習型 行動應用程式 實習生 iOS / Android APP,全端工程師,"Git,Kotlin,Node.js,SWIFT"
https://www.104.com.tw/job/86s5h?jobsource=new_map&app_jobsource=m_time4jobs,D4000 電商訂購系統JAVA後端開發工程師【台中】,全端工程師,"MySQL,Oracle,PostgreSQL"
https://www.104.com.tw/job/8a4rv?jobsource=new_map&app_jobsource=m_time4jobs,機器人研發工程師,軟韌體測試工程師,"C#,C++,Excel,Linux,PowerPoint,Python,Word"
https://www.104.com.tw/job/8ip0b?jobsource=new_map&app_jobsource=m_time4jobs,全端工程師,全端工程師,"JavaScript,Mysql,React"
https://www.104.com.tw/job/5n0f0?jobsource=new_map&app_jobsource=m_time4jobs,客戶服務工程師(台中),軟體工程師,
https://www.104.com.tw/job/8pzz9?jobsource=new_map&app_jobsource=m_time4jobs,軟體客服助理工程師,全端工程師,"CSS,GCP,HTML,JavaScript,Node.js,PostgreSQL,Python,RESTful"
https://www.104.com.tw/job/3raq3?jobsource=new_map&app_jobsource=m_time4jobs,PHP程式設計師,軟體工程師,"Ajax,JavaScript,MySQL,PHP,jQuery"
https://www.104.com.tw/job/88cu7?jobsource=new_map&app_jobsource=m_time4jobs,IT/MIS 工程師,AI 工程師,Linux
https://www.104.com.tw/job/7i09v?jobsource=new_map&app_jobsource=m_time4jobs,軟體研發工程師 (台中市北區),軟體工程師,"C#,C++"
https://www.104.com.tw/job/8ogtp?jobsource=new_map&app_jobsource=m_time4jobs,【AI/科技/機器人/機械教師 AI/Tech/Robotics/Mechanical Engineering Teacher】,AI 工程師,機器學習
https://www.104.com.tw/job/8d9mg?jobsource=new_map&app_jobsource=m_time4jobs,Python Developer 資料工程師,iOS 工程師,"C#,HTTP,Linux,MySQL,Python"
https://www.104.com.tw/job/6g3da?jobsource=new_map&app_jobsource=m_time4jobs,資深Python程式課程講師-台中站前認證中心,全端工程師,Python
https://www.104.com.tw/job/7ts1m?jobsource=new_map&app_jobsource=m_time4jobs,外勤-台中-維修工程師(歡迎應屆畢業生)-日商-自動化板金機械設備,軟體工程師,
https://www.104.com.tw/job/8m1cv?jobsource=new_map&app_jobsource=m_time4jobs,D4000 電商營運系統JAVA軟體開發工程師【台中】,前端工程師,"Angular,HTML,JavaScript,React.js,Spring"
https://www.104.com.tw/job/8m1cy?jobsource=new_map&app_jobsource=m_time4jobs,D4000 電商營運系統JAVA軟體開發工程師【台中】C,前端工程師,"Angular,HTML,JavaScript,React.js,Spring"
https://www.104.com.tw/job/79d7v?jobsource=new_map&app_jobsource=m_time4jobs,資訊工程師,UI 設計師,Oracle
https://www.104.com.tw/job/89saz?jobsource=new_map&app_jobsource=m_time4jobs,網頁切版工程師,前端工程師,"CSS,HTML,Illustrator,JavaScript,Photoshop,Sass"
https://www.104.com.tw/job/8mi24?jobsource=new_map&app_jobsource=m_time4jobs,D4000 訂購平台JAVA後端開發工程師,前端工程師,"MySQL,Oracle,PostgreSQL"
https://www.104.com.tw/job/7hcwe?jobsource=new_map&app_jobsource=m_time4jobs,台中-系統軟體處-運控資深/主任工程師,軟體工程師,"C#,C++"
https://www.104.com.tw/job/8o16n?jobsource=new_map&app_jobsource=m_time4jobs,全端開發工程師,全端工程師,"AJAX,API,AWS,Azure,Bootstrap,CI/CD,CSS,GCP,Git,Java,JavaScript,Kotlin,MongoDB,MySQL,NoSQL,Node.js,PHP,PostgreSQL,Python,Redis,Vue.js,jQuery"
https://www.104.com.tw/job/84573?jobsource=new_map&app_jobsource=m_time4jobs,【台中】SEO網站優化師,網頁設計師,
https://www.104.com.tw/job/8q8o7?jobsource=new_map&app_jobsource=m_time4jobs,AI 工程師（AI Gateway 開發與整合）,AI 工程師,"AI,API,LLM,PyTorch,Python"
https://www.104.com.tw/job/874dn?jobsource=new_map&app_jobsource=m_time4jobs,Python後端工程師,全端工程師,"API,Django,Git,Linux,Python"
https://www.104.com.tw/job/88qfl?jobsource=new_map&app_jobsource=m_time4jobs,PHP程式設計人員,全端工程師,"HTML,Java,JavaScript,MySQL,PHP,jQuery"
https://www.104.com.tw/job/7sl74?jobsource=new_map&app_jobsource=m_time4jobs,電子商務資訊處理專員,軟體工程師,Excel
