"job-href","job","content","types","salary","business_trip","date","position_text","position_href","company"
"https://www.104.com.tw/job/8uvqy?app_jobsource=m_time4jobs&jobsource=new_map","[台中北區] 遊戲前端開發工程師","- 參與遊戲功能元件的開發與後續優化，實作主要玩法機制及介面互動呈現。

- 依照前端組長規劃完成技術落地，確保程式架構具備良好效能與延展性。,不拘,不拘,軟體工程系統開發","遊戲工程師
、前端工程師","待遇面議","","2025-11-10","台中市北區","https://maps.google.com.tw/?q=%E4%BD%B0%E5%BE%B7%E7%AE%A1%E7%90%86%E9%A1%A7%E5%95%8F%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1573171,120.6832556&z=17","佰德管理顧問有限公司"
"https://www.104.com.tw/job/8vbil?app_jobsource=m_time4jobs&jobsource=new_map","遊戲前端開發工程師(Cocos Creator Game Developer)","1.參與遊戲功能模組的開發與迭代更新，實現核心玩法邏輯與 UI 互動效果。
2.配合前端組長完成技術方案實現，確保程式碼效能與可維護性。,不拘,Android、iOS
提升專業能力
提升專業能力,遊戲開發、系統架構規劃、軟體工程系統開發、軟體程式設計","軟體工程師
、全端工程師
、遊戲工程師","月薪50,000~75,000元","無需出差外派","2025-11-10","台中市北區民權路559號10樓之3 (鴻運金企業大樓)","https://maps.google.com.tw/?q=%E6%84%9B%E5%8B%9D%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1618387,120.6702905&z=17","愛勝科技有限公司"
"https://www.104.com.tw/job/8vbin?app_jobsource=m_time4jobs&jobsource=new_map","遊戲前端開發工程師(Cocos2d-x Game Developer)","1.參與遊戲功能模組的開發與迭代更新，實現核心玩法邏輯與 UI 互動效果。
2.配合前端組長完成技術方案實現，確保程式碼效能與可維護性。,不拘,C++、iOS
提升專業能力
提升專業能力,遊戲開發、系統架構規劃、軟體工程系統開發、軟體程式設計","軟體工程師
、全端工程師
、遊戲工程師","月薪50,000~75,000元","無需出差外派","2025-11-10","台中市北區民權路559號10樓之3 (鴻運金企業大樓)","https://maps.google.com.tw/?q=%E6%84%9B%E5%8B%9D%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1618387,120.6702905&z=17","愛勝科技有限公司"
"https://www.104.com.tw/job/887kf?app_jobsource=m_time4jobs&jobsource=new_map","Unity 3D物聯網平台軟體工程師(台中)","主要工作內容：
建築自動化平台系統開發，及原有系統維護，測試，除錯等。

基本能力：
1. 了解BIM的使用。
2. 有Unity、Android、iOS APP、或其它WEB前端其中一項開發經驗。
3. 具解決問題之能力。
4. 具基本電腦軟硬體及網路相關知識。,未填寫,Git、Unity3D
提升專業能力
提升專業能力,不拘","軟體工程師
、韌體工程師
、通訊軟體工程師","待遇面議","無需出差外派","2025-11-10","台中市北屯區崇德六路一段29號2樓","https://maps.google.com.tw/?q=%E5%84%AA%E6%87%8B%E7%B6%B2%E9%9B%BB%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1796868,120.6957173&z=17","優懋網電科技股份有限公司"
"https://www.104.com.tw/job/8l1rz?app_jobsource=m_time4jobs&jobsource=new_map","Unity工程師","【工作內容】
1.可獨立作業
2.使用Unity引擎，利用C#開發遊戲 
3.主要開發手機線上遊戲
4.對於開發遊戲有熱忱及自信
 
【必備技能 】
1.熟悉Unity / C#
2.對3D遊戲製程有經驗
3.後端API串接

【加分條件】
1.附相關作品參考者尤佳
2.數理邏輯組織能力強
3.參與過建築類，卡牌RPG類型手機遊戲開發
4.對台灣獨立遊戲有高度熱忱者尤佳
5.熟悉 Shader 編寫者。
6.photon fusion使用經驗
7.Animator設定經驗
8.UI/UX設計經驗


【獎金/禮品類】
1.年終獎金(保證最低年薪): 13個月
2.三節禮金
3.專案獎金

◆ 保險類
1.勞健保、勞退

◆ 請/休假制度
1.彈性上下班(上班時間9:00~10:00/下班時間18:00~19:00)
2.週休二日
3.特休/年假
4.生理假
5.陪產假

◆ 其他
1.下午茶、生日會、中秋烤肉、聖誕餐會、尾牙活動。
2.員工聚餐
3.旅遊獎勵
4.個人進修補助,不拘,Linux、Unity3D
提升專業能力
提升專業能力,系統架構規劃、軟體程式設計","軟體工程師
、遊戲工程師","月薪40,000~60,000元","無需出差外派","2025-11-10","台中市北屯區松竹路一段935號","https://maps.google.com.tw/?q=%E6%B2%83%E9%BE%8D%E8%B6%85%E9%81%8A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1821603,120.7126798&z=17","沃龍超遊股份有限公司"
"https://www.104.com.tw/job/8uvri?app_jobsource=m_time4jobs&jobsource=new_map","[台中北區] 遊戲前端開發組長","- 負責遊戲專案的整體技術架構設計與開發實作，規劃並推進技術方案以確保專案順利執行。

- 統籌團隊人力與資源配置，確保各功能模組依時高品質完成，並順利達成開發節點目標。

- 處理開發過程中的技術挑戰，迅速分析並解決效能或兼容性等關鍵問題。

- 改進引擎底層與開發工具流程，持續強化開發效能與產品穩定表現。,不拘,不拘,軟體工程系統開發","遊戲工程師
、前端工程師","待遇面議","","2025-11-10","台中市北區","https://maps.google.com.tw/?q=%E4%BD%B0%E5%BE%B7%E7%AE%A1%E7%90%86%E9%A1%A7%E5%95%8F%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1573171,120.6832556&z=17","佰德管理顧問有限公司"
"https://www.104.com.tw/job/8vm8x?app_jobsource=m_time4jobs&jobsource=new_map","Angular/Three.js 3D物聯網平台軟體工程師（智慧建築／BIM）","本職缺負責以 Angular／Three.js 開發 3D 物聯網建築自動化平台之前端與可視化，整合 WebGL、BIM 與 IoT 資料，打造跨裝置的監控與控制介面，提升建築之能源效率與營運管理品質。工作地點：台中。

【職務說明】

以 Angular + Three.js 建置平台之 3D 可視化介面（儀表板、警示、趨勢、導航、場域漫遊）。

進行 BIM 模型（IFC／Revit 匯出、glTF／3D Tiles）轉換與最佳化，整合即時感測資料，實作 Web 端數位孿生。

與後端與 IoT 團隊協作，串接通訊協定與平台 API（REST／gRPC、WebSocket、MQTT），建立穩定的資料流與控制流程。

既有系統之維護、測試、除錯與效能調校（載入體積、FPS、記憶體、首屏時間），確保系統穩定度與使用體驗。

參與需求訪談、UI/UX 與系統設計、設計審查，確保功能按期高品質交付；推動共用元件庫與程式碼審查。

【任職資格】

具 SPA 前端框架（以 Angular 為佳）或 Three.js 其一之實作經驗。

了解 BIM 的使用情境與基本流程，能與設計／機電相關人員溝通。

具備良好之 問題分析與解決 能力，能獨立完成任務。

具 電腦軟硬體與網路 基礎知識，理解常見部署與連線環境。

熟悉 TypeScript／HTML5／CSS3、Git 版控與 RESTful API 串接。

善用 LLM 輔助開發：能以大語言模型進行需求拆解、程式碼產生／重構、撰寫測試、除錯與文件撰寫；理解提示設計與工具鏈整合（如 IDE 外掛、程式碼助理、API）；並具資料與原始碼安全意識（避免洩漏機敏資訊、遵循授權與資安規範）。

【加分條件】

Angular 生態：RxJS／NgRx／Signals、模組化與路由、Lazy Loading、SSR／預渲染、Jest／Cypress 測試。

Three.js 與圖形最佳化：Instancing、LOD、Frustum Culling、網格合併、Texture Atlas、KTX2／DRACO、Web Worker／WASM 幾何處理、Profiler。

Web 前端：WebGL 相容性與效能調校、RWD、a11y、PWA／離線模式、瀏覽器相容性。

行動端整合：Capacitor／Cordova、相機／定位／藍牙資料串接與效能調校。

建築自動化／工控／IoT 協定：BACnet、Modbus、OPC UA、MQTT；時序資料庫（InfluxDB、Timescale）。

BIM／幾何流程：IFC.js、Revit 外掛／匯出、IFC／glTF／3D Tiles、網格簡化與屬性綁定。

研發流程：Git Flow、CI/CD（GitHub Actions／GitLab CI）、單元／整合／端對端測試、Sentry、Grafana／Prometheus。

資安與權限：SSO（OIDC／SAML）、RBAC、多租戶架構、OWASP Top 10。

【技術環境（參考）】

前端：Angular 15+、TypeScript、RxJS、NgRx、Angular Material／Tailwind、Three.js、IFC.js、Angular CLI

通訊／資料：REST／gRPC、WebSocket、MQTT、BACnet／Modbus、時序資料庫

協作工具：Git、Jira／YouTrack、CI/CD、Docker、雲端平台（依專案）

【我們提供】

參與大型場域之實際導入，成果可見且具實際營運效益。

參與技術選型與架構討論，重視工程品質與可維護性。

【招募流程】

資料審閱（履歷與作品／GitHub／作品影片或 Demo 網址）

技術面談（含作品與情境題討論）

主管面談（含團隊協作與職務配適）
（流程可能依實際情況調整）

【應徵方式】

請將 履歷 與 代表作品（前端專案影片／截圖、網站連結、GitHub 或其他作品）寄至招募信箱。
郵件主旨：應徵 Angular／Three.js 3D 物聯網平台軟體工程師（台中）—姓名,未填寫,Git、Angular
提升專業能力
提升專業能力,不拘","軟體工程師
、通訊軟體工程師
、遊戲工程師","待遇面議","無需出差外派","2025-12-16","台中市北屯區崇德六路一段29號2樓","https://maps.google.com.tw/?q=%E5%84%AA%E6%87%8B%E7%B6%B2%E9%9B%BB%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1796868,120.6957173&z=17","優懋網電科技股份有限公司"
"https://www.104.com.tw/job/8ktzk?app_jobsource=m_time4jobs&jobsource=new_map","遊戲軟體工程師","Unity 工程師

工作內容
【工作內容】
1.開發卡牌多人對戰遊戲後端
2.能使用Unity 獨立作業與開發
3.建制後端服務與提供API。
4.與企畫和設計部門協作，實現新系統和特性。
5.對現有系統進行迭代和添加內容，

【技能要求】
1.熟悉Unity操作，具Unity遊戲開發經驗
2.熟悉C#程式語言於Unity開發
3.了解steam平台開發
4.了解git版本控制
5.程式相關科系畢業或熟悉資訊工程重要觀念
6.有資料庫相關經驗


【加分條件】

1.熟悉或實作或卡牌對戰或多人連線後端
2.附上作品集
3.基本英文能力
4.具備使用第三方API, SDK 經驗
5.完整steam上架經驗

【其他條件】
1.具有獨立思考且開放的性格，能接受不同意見，並與團隊高度合作和溝通討論的能力
2.對技術有強烈的進取心，優秀的分析問題和解決問題的能力
3.工作積極、有較強的責任感，邏輯性強，高度自我管理
4.對於創新充滿熱情，並且願意將自己的專業技能和知識投入到一個快速發展的環境,不拘,Unity
提升專業能力
提升專業能力,不拘","軟體工程師
、遊戲工程師","月薪40,000~100,000元","無需出差外派","2025-12-16","台中市北屯區軍功里東山路一段220之9號3樓","https://maps.google.com.tw/?q=%E5%A4%A2%E4%B9%8B%E7%B5%86%E9%81%8A%E6%88%B2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1750352,120.7164824&z=17","夢之絆遊戲股份有限公司"
"https://www.104.com.tw/job/8wq4o?app_jobsource=m_time4jobs&jobsource=new_map","遊戲QA人員【全遠端工作】","我們正在尋找一位細心、具備邏輯思考能力且對遊戲品質有高度要求的測試人員。您將負責從需求分析、測試規劃、案例撰寫到執行驗收的完整品質保證流程。此職位不僅需具備軟體與行動裝置測試經驗，需具備博弈遊戲（Slot）經驗或軟硬體整合能力，將是我們的首選對象。

工作內容：
1.測試規劃與撰寫：
●分析產品功能規格，規劃並撰寫測試計畫 (Test Plan) 與測試案例 (Test Case)。
●評估測試所需時程，產出測試報告 (Test Report) 與版本編輯紀錄。

2. 測試執行與問題管理：
●執行遊戲與系統功能測試，包含行動裝置 (iOS/Android)、網頁及 Windows 平台。
●執行破壞性測試，以使用者角度驗證功能完整性並提供優化建議。

3. 跨部門協作：
●參與產品規格討論，從測試角度提供優化建議。
●階段性任務回報，與開發團隊緊密溝通以解決技術瓶頸。

4. 流程優化：持續改進測試流程，提升測試效率與品質穩定度。,不拘,Excel、Google Cloud、Word
提升專業能力
提升專業能力,遊戲分析、測試計劃及測試報告書撰寫","測試人員
、遊戲工程師
、遊戲企劃","月薪35,000~45,000元","無需出差外派","2025-12-24","台中市大里區仁德里慈善路83巷28號","https://maps.google.com.tw/?q=%E6%98%9F%E7%A9%8E%E6%95%B8%E4%BD%8D%E8%A1%8C@24.0926225,120.6937194&z=17","星穎數位行"
"https://www.104.com.tw/job/8xcaq?app_jobsource=m_time4jobs&jobsource=new_map","Senior Game Developer","What We Need

We’re looking for a Senior Game Developer to lead and contribute to the development of high-quality games across platforms. In this role, you’ll be responsible for frontend architecture, game UI implementation, performance optimization, and setting strong engineering standards. You’ll collaborate closely with product owners, artists, QA, and fellow engineers to translate creative ideas and business requirements into polished, performant gaming experiences.


Key Responsibilities

•Lead and mentor a group of game engineers to deliver upcoming game titles
•Design frontend solutions, coding structures, and establish best coding practices and deployment standards
•Brainstorm, design, and implement robust, high-performance applications optimized across devices
•Translate business and game requirements into clear technical specifications
•Design and implement game mechanics and UI according to design requirements
•Work closely with product owners, key users, artists, and QA teams to ensure deliverables meet expectations
•Anticipate technical and resource challenges and proactively propose solutions
•Establish effective development strategies and pipelines
•Design, build, and maintain efficient, scalable, and reliable codebases
•Ensure optimal performance, quality, and responsiveness of applications and games
•Create and maintain technical design documentation
•Review and verify implementations against technical and design specifications


Who We Think Will Be A Great Fit

•5+ years of hands-on game development experience across the full development lifecycle
•Experience shipping at least one game title, preferably a mobile game, as a core contributor or main developer
•Strong understanding of frontend game development, including scripting, textures, animation, GUI styles, and shaders
•Solid experience with game engines such as Unity or Cocos Creator
•Good understanding of API integrations, network optimization, and performance tuning
•Proficiency with code versioning tools such as Git, SVN, or Mercurial
•Passion for learning and staying current with evolving game development standards
•Strong problem-solving skills with a proactive, self-driven mindset
•Collaborative team player with strong communication skills
•Bachelor’s degree in Software Engineering, Computer Science, Computer Engineering, IT, or equivalent practical experience


Bonus Points If You Have

•Experience with SQL or NoSQL databases such as MySQL, MongoDB, or Redis
•Familiarity with cloud technologies, especially AWS services (e.g. IAM, EC2, Lambda, RDS, Elasticsearch, CodeBuild)
•Domain knowledge across the game development lifecycle, including live operations
•A genuine passion for building and playing games,不拘,不拘,不拘","軟體工程師
、軟體專案主管
、遊戲工程師","月薪70,000~90,000元取得專屬你的薪水報告","無需出差外派","2026-01-17","台中市北屯區文心路三段447號11樓之3","https://maps.google.com.tw/?q=%E5%8B%81%E6%B8%B8%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1736735,120.668852&z=17","勁游有限公司"
"https://www.104.com.tw/job/7c1zv?app_jobsource=m_time4jobs&jobsource=new_map","AR/VR工程師助理","有3D遊戲或建築軟體設計等相關開發經驗
喜愛並能願意學習、掌握各種新技術的重點且願意接觸不同領域與新技術。
需協助處理多樣性事務。,請附上個人作品集
有經驗者佳,Android、C#、Rhino、3ds Max Design、Unity3D、Unreal Engine、Revit
提升專業能力
提升專業能力,多媒體技術開發","助理工程師
、軟體工程師","月薪30,000~50,000元取得專屬你的薪水報告","無需出差外派","2026-02-20","台中市西區台灣大道二段2號11樓之6","https://maps.google.com.tw/?q=%E5%8E%9F%E4%BA%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1481678,120.673492&z=17","原人股份有限公司"
"https://www.104.com.tw/job/7y9bs?app_jobsource=m_time4jobs&jobsource=new_map","3D軟體工程師","*熟悉Unity引擎，並能夠藉由程式進行交互控制與業務邏輯、開發工具，並將專案導入到設備上
*配合業務項目進行團隊開發與寫作
*有美感、有創意、有想法、認真、主動與熱忱於職務

加分項目：
1、熟悉3D MAX
2、熟悉影像編輯，使用Adobe Illustrator 、Photoshop進行平面設計
3、熟悉影片剪輯與製作，善用Davinci Resolve、Adobe Premiere、Adobe After Effect進行作業,熟悉Git，版本控制系統
具有UI/UX經驗

請附上個人作品集，有經驗者佳,Unity3D、Blender、Adobe Photoshop、Illustrator
提升專業能力
提升專業能力,軟體程式設計","軟體工程師","月薪37,000元以上取得專屬你的薪水報告","無需出差外派","2026-02-20","台中市西區台灣大道二段2號11樓之6","https://maps.google.com.tw/?q=%E5%8E%9F%E4%BA%BA%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1481853,120.6735865&z=17","原人股份有限公司"
"https://www.104.com.tw/job/8xvo1?app_jobsource=m_time4jobs&jobsource=new_map","Unity 遊戲客戶端工程師","【工作內容】
1. 維護與優化現有直播互動遊戲客戶端
2. 修復遊戲 Bug，處理線上環境問題，緊急問題排查與修復
3. 根據需求進行功能迭代與改進
4. 與後端工程師協作處理網路通信問題
5. 與平台方對接 API 接口和 SDK 整合
6. 優化遊戲效能（幀率、記憶體、包體大小）
7. 處理網路延遲與同步問題，確保遊戲流暢運行
8. 適配不同平台（Windows、WebGL）

【必要條件】
1. 經驗：2 年以上 Unity 客戶端開發經驗，至少完整參與過 1 個商業專案上線
2. Unity：熟悉 Unity 2023.x 版本，熟練使用 Unity Editor
3. C#：扎實的 C# 程式設計能力（OOP、委託、協程、事件系統）
4. 網路通信（重點）：
   - 具備 WebSocket 客戶端開發實戰經驗
   - 具備 TCP Socket 通信開發經驗
   - 理解長連線、心跳包、斷線重連機制
   - 有實際專案經驗
5. 訊息序列化：
   - 熟悉 Protocol Buffers (Protobuf) 使用與整合
   - 熟悉 MessagePack 序列化框架
   - 能夠根據 .proto 檔案生成和更新 C# 程式碼
7. UI 框架：
   - 熟練使用 TextMesh Pro (TMP)
   - 熟悉 Unity UGUI 系統
   - FairyGUI 使用經驗
8. 第三方插件：
   - 熟練使用 DOTween 動畫插件
   - 了解 KCP 協議

【加分條件】
1. 多人即時遊戲開發經驗（幀同步/狀態同步）
2. 直播平台遊戲或互動應用開發經驗
3. Universal Render Pipeline (URP) 使用與優化經驗
4. AssetBundle 資源管理與熱更新經驗
5. 跨平台建置經驗（Windows、WebGL、Mobile）
6. WebGL 平台效能優化經驗
7. Unity Profiler 效能分析與優化經驗
8. Git LFS 大檔案版本管理經驗
9. 了解 Golang 後端基礎（能看懂後端程式碼更佳）
10. 具備技術文件撰寫能力
11. Shader 編寫能力
12. 有帶領小團隊或指導新人的經驗






【休假制度】

周休二日
依公司配合開新發項目時,會特殊事情會需要加班,加班費照遵照勞基法給予,不拘,Unity、C#
提升專業能力
提升專業能力,軟體程式設計","遊戲企劃
、遊戲工程師
、客服工程師","待遇面議","無需出差外派","2026-02-20","台中市北區中清路一段100號10樓之5","https://maps.google.com.tw/?q=%E6%BE%8E%E5%AE%A2%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1536483,120.677503&z=17","澎客科技有限公司"
