job-href,job,content,types,salary,business_trip,position_text,position_href,company
https://www.104.com.tw/job/6r8l5?app_jobsource=m_time4jobs&jobsource=new_map,助理程式設計師,"1. 處理主管交辦事務。
2. 協助測試程式、保證程式品質與撰寫專案文件。
3. 協助客戶處理系統程式問題。
4. 修正現有程式、電子表單、界面。
5. 電子簽核表單與流程設計。
6. 設計、開發新的網頁程式及界面。
7. 程式功能需求分析。
8. 開發以網路為基礎的應用程式（Web-based asp.net c# angular .net core ionic）。
9. 無經驗者有開發程式工作興趣者。
10.  可能需出差及遠端作業，具高度自律，認真負責，可獨立作業者佳。,不拘,Angular、AngularJS、CSS、jQuery、JavaScript、HTML、MS SQL、Visual Studio .net、Visual Studio、C#、ASP.NET
提升專業能力
提升專業能力,模組化系統設計、資料庫軟體應用、系統整合分析、網路程式設計、結構化程式設計、軟體程式設計、測試計劃及測試報告書撰寫、壓力測試(stress test)、測試環境建置規劃、軟體整合測試、問題追蹤處理(Bug tracking)、使用者測試(Usability test)、安全性測試(Security test)、功能測試(function test)、軟體工程系統開發","Internet程式設計師
、軟體工程師","月薪30,000~39,999元取得專屬你的薪水報告",需出差，一年累積時間未定,台中市東區復興路四段60號八樓,"https://maps.google.com.tw/?q=%E5%86%A0%E6%B0%B8%E9%A8%B0%E5%9C%8B%E9%9A%9B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1348789,120.6844779&z=17",冠永騰國際有限公司
https://www.104.com.tw/job/8yhkq?app_jobsource=m_time4jobs&jobsource=new_map,PHP 程式設計師,"【工作內容】
* 熟悉 PHP、MySQL、jQuery、JavaScript、HTML、CSS 程式設計架構。
* 熟悉 MySQL 後端資料庫設計管理。
* 資工、資管、理工相關科系畢業佳，或具備3年以上相關工作經驗。
* 須提供相關程式設計或網站案例作品。
* 不加班準時下班。

【特質條件】
* 工作態度積極、願意主動學習，重視團隊合作。
* 個性積極進取、活潑開朗，樂於與他人互動溝通。

【獎金/福利】
* 年終獎金 ( 保障一個月，到職未滿一年依比例發放 )。
* 三節獎金。
* 生日禮金。
* 全勤獎金。
* 不定時聚餐。
* 咖啡、飲料、零食、泡麵。

【休假/保障】
* 依人事行政局公告國定假日為準。
* 團體保險 (公司額外投保)。
* 所有福利比照勞基法規定。
* 勞工保險。
* 全民健保。
* 勞工退休金 (依法提撥6%退休金)。,不拘,PHP、JavaScript、AJAX、jQuery、CSS、MySQL、HTML
提升專業能力
提升專業能力,軟體程式設計、軟體工程系統開發、資料庫程式設計、系統整合分析","軟體工程師
、Internet程式設計師
、MIS程式設計師","月薪38,000~42,000元取得專屬你的薪水報告",無需出差外派,台中市南區永和里南和一街22巷7號,"https://maps.google.com.tw/?q=%E7%AC%AC%E4%B8%80%E5%95%86%E6%83%85%E7%B6%B2_%E4%B8%AD%E5%A3%B9%E8%B3%87%E8%A8%8A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1139634,120.6691301&z=17",第一商情網_中壹資訊有限公司
https://www.104.com.tw/job/8pa48?app_jobsource=m_time4jobs&jobsource=new_map,,"1.維護電腦系統效能，保持系統正常運作。
2.記錄各系統維護及異動的相關資訊。
3.負責執行電腦軟、硬體及其他系統周邊裝置的安裝及維修。
4.生財電子設備(磅秤機/收銀機)故障排除與問題解決。
5.收集電腦作業所需輸入之資料，並分送輸出資訊給相關單位，同時進行使用者操作訓練。
6.需輪班輪休,月休8-9天,歡迎二度就業民眾,不拘,不拘,電腦設備裝配、資訊設備操作檢修","資訊設備管制人員
、網路管理工程師
、電子設備裝修工",時薪196元以上取得專屬你的薪水報告,需輪班,台中市大里區國光路二段710號,"https://maps.google.com.tw/?q=%E5%A4%A7%E8%B2%B7%E5%AE%B6%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%A4%A7%E9%87%8C%E5%9C%8B%E5%85%89%E5%88%86%E5%85%AC%E5%8F%B8@24.1158028,120.6798415&z=17",大買家股份有限公司大里國光分公司
https://www.104.com.tw/job/8ynzi?app_jobsource=m_time4jobs&jobsource=new_map,,"⚠ 這不是行政打雜工作
我們在找的是「未來能升專員的人」，不是只想穩穩做文書的人。
但如果你願意學專案邏輯、系統流程，這會是一個成長很快的位置。

1.協助專案文件整理與會議紀錄撰寫
2.協助 POS 系統基本資料建置與設定
3.協助功能測試與問題整理回報
4.協助專案時程追蹤與資料彙整
5.協助客戶教育訓練資料準備
6.其他專案支援事項

獎金制度
依專案完成品質與品牌業績核發額外獎金，鼓勵專案支援成效。,不拘,Excel、PowerPoint、Word
提升專業能力
提升專業能力,作業系統基本操作、功能測試(function test)、軟體整合測試、文書處理軟體操作","資訊助理
、其他資訊專業人員
、產品管理師","月薪30,000元以上取得專屬你的薪水報告",需出差，一年累積時間約一個月以下,台中市北區明新里中清路一段447號13樓之1,"https://maps.google.com.tw/?q=%E9%81%94%E9%88%A6%E7%A7%91%E6%8A%80%E5%AF%A6%E6%A5%AD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1655107,120.6734299&z=17",達鈦科技實業有限公司
https://www.104.com.tw/job/8pw49?app_jobsource=m_time4jobs&jobsource=new_map,【雲端維運部】(資深)DevOps 工程師,"【工作職責】
● 確保站台服務穩定不中斷，發生異常時可迅速恢復服務運作
-建置並關注營運環境的監控及告警系統，在問題發生前先行預防
-管理各產品環境的運行資源配置，確保可滿足服務自動調度需求
-配合值班輪調-監控、告警系統建置並持續關注異常，盡速排除。

● 配合開發需求建置並維護服務運行環境
-配合開發需求提供對應的基礎設施服務
-撰寫環境配置的自動化腳本，確保能提供服務的效率
-解決環境異常問題，讓開發人員可專注於業務邏輯開發

● 協助研發單位維持版本交付流程順暢
-建置軟體 CI、CD 流程，提升軟體交付效率
-確保開發單位災難處理流程可靠性

【其他條件】
●網路設定及資安觀念
●Linux 操作
●容器化資源管理 (k8s 為主)
●雲服務環境操作及管理 (Gcp 為主)
●CI、CD 流程建置 (Jenkins、Azure Devops、Google Cloud Build、others ..)
●溝通協調能力,不拘,Linux、Jenkins
提升專業能力
提升專業能力,不拘","MIS程式設計師
、網路管理工程師
、Internet程式設計師",待遇面議,無需出差外派,台中市北區健行路356號,"https://maps.google.com.tw/?q=%E5%90%91%E4%B8%8A%E9%9B%86%E5%9C%98_%E5%90%91%E4%B8%8A%E5%9C%8B%E9%9A%9B%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.159315,120.683007&z=17",向上集團_向上國際科技股份有限公司
https://www.104.com.tw/job/8yj8f?app_jobsource=m_time4jobs&jobsource=new_map,【系統研發部】資深前端工程師,"作為遊戲商系統與遊戲單位的客戶端技術窗口，負責維護串接介面及制定功能規範，並持續關注遊戲引擎動態，確保遊戲單位交付流程順暢且高效。

【工作職責】
● 使用CocosCreator (JavaScript/TypeScript) 進行開發。
● 維護遊戲與系統之通用功能介面及技術規範。
● 遊戲商客戶端 SDK 組件的功能開發與維護。
● 建置並維護遊戲工作室所提交的 CI/CD 流程。
● 與各遊戲開發人員協作，說明介面規範及解決技術問題。

【其他條件】
● 1年以上CocosCreator研發經驗，經歷過成功上線運營的項目。
● 熟悉 CocosCreator 原生引擎機制
● 具備手游開發經驗，熟悉Android或IOS開發者
● 具備良好的分析解決問題能力，能獨立承擔複雜系統開發工作。
● 具備高度的責任心、良好的溝通能力和團隊合作精神。

【加分條件】
● 熟悉網易遊戲開發框架pomelo（nodejs）者優先。
● 具備FireBase,Jenkins,Octopus,Azure等經驗者優先,不拘,不拘,不拘","軟體工程師
、遊戲工程師
、Internet程式設計師","月薪45,000~70,000元取得專屬你的薪水報告",無需出差外派,台中市北區健行路356號,"https://maps.google.com.tw/?q=%E5%90%91%E4%B8%8A%E9%9B%86%E5%9C%98_%E5%90%91%E4%B8%8A%E5%9C%8B%E9%9A%9B%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.159315,120.683007&z=17",向上集團_向上國際科技股份有限公司
https://www.104.com.tw/job/7xpn4?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師,"前端工程師 (Nuxt3) 招募需求
尋找具備 Nuxt3 開發經驗的前端工程師，能夠與後端順暢溝通，並具備基本的系統操作與遠端作業能力。

職務需求
^作業系統
  熟悉 Windows 10/11、Windows Server 操作。

^前端技術
  熟悉Nuxt3框架。
  能夠與後端進行API介接(RESTful API、WebSocket)。
  具備基本的 前端效能優化知識 (Nuxt3 SSR/CSR/ISR)。
  熟悉 前端模組管理 (npm/yarn)，能夠處理相依性問題。

^資料庫
  具備關聯式資料庫 (MySQL、PostgreSQL 等) 基本概念。
  不要求熟悉 SQL 指令，但需理解資料結構、索引、ORM (如 Prisma) 等概念。

^版本控制
  熟悉 Git 版本控制，能夠使用 GitLab 進行協作。

^其他要求
  *遠端作業能力，熟悉 Windows RDP、AnyDesk 等遠端操作工具。
  *具備獨立作業能力，能夠主動解決問題，並與團隊協作。
  *良好的溝通能力，能夠與後端、設計師合作，共同開發與優化產品。

加分條件 (非必備)
  *具備 UI/UX 概念，能與設計師合作，優化使用者體驗。
  *熟悉 Pinia 或 Vuex 狀態管理，提升前端數據處理能力。
  *有 Nuxt3 專案實戰經驗，如個人作品或開源專案可參考。
  *熟悉 Nuxt3 Middleware、Composable，能撰寫高效的可重複組件。
  *了解 PWA (漸進式網頁應用)，提升前端性能。
  *有跨瀏覽器相容性調校經驗，確保網頁在不同裝置上穩定運行。
  *具備前端測試經驗 (如 Vitest、Cypress) 者更佳。,不拘,不拘,不拘","網頁設計師
、軟體工程師",待遇面議,無需出差外派,台中市北區明新里中清路一段447號16樓之2,"https://maps.google.com.tw/?q=%E6%97%A5%E6%98%93%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1655209,120.6735551&z=17",日易科技股份有限公司
https://www.104.com.tw/job/7ay21?app_jobsource=m_time4jobs&jobsource=new_map,後端工程師-台中,"【職缺描述】

如果你充滿技術熱情，並且對最新的技術充滿追求，誠摯地邀請你加入我們的團隊，其中包括微軟MVP成員！我們正在尋找那些敢於挑戰問題並提供解決方案的人，具備卓越的規劃能力和創意思維，並且樂於積極合作和不斷學習。在這個團隊中，你將有機會與設計師和工程師密切合作，共同發掘無限潛力。此外，提供工作環境交通便利，以及彈性上下班福利，以確保你在團隊中有最佳的工作體驗。這是一個展開技術交流和分享的精彩之旅，你絕對不會想錯過！
如果想要了解你的產品被那些客戶使用，請參考 導入實績https://www.wishingsoft.com/clients.html

【職務說明】

1.  按照主管或產品 PM 指派，進行後端應用程式開發，以及相關技術研究與問題排除。

2.  參與產品開發工作討論，提供產品開發建議，與團隊共同成長。

3.  處理 Azure 相關 DevOps 流程與搭配相關 Azure 服務，使得產品能有效運行。

4. 協助撰寫相關技術文件與研發紀錄。

【技能】

1.  熟悉 .NET 開發的生態圈
     C#、SQL、 ASP .NET MVC、 ASP .NET Core、Web API、Nuget 等後端程式語言。

2.  熟悉使用GitHub Copilot進行代碼編寫和版本控制。

3.  具備設計和開發 RESTful API的經驗。

4.  對於軟體架構有一定的概念與熟悉
     三層式架構、DDD（Clean Architecture）。

5.  熟悉資料庫
     以 MSSQL 為主，了解規劃 Table Schema，能夠進行效能調校。

6. 接觸過或熟悉 git 相關操作。

7. 熟悉開發「好」系統的概念
    物件導向、測試概念、SOLID 等讓開發品質更佳。

【加分條件】

–在快速變動的環境裡，客戶需求亦日新月異，因此，培養靈活的敏捷思維變得尤為關鍵。

–具備同理心的溝通能力：能夠與非工程師溝通，並清楚解釋技術問題，提出有效解決方案。

【應徵前準備】

若您對本職務內容感興趣，歡迎先到官網了解我們：https://www.wishingsoft.com/,完成「2022數位通才超速養成」課程並取得VUE認證可獲得優先面試機會

【加分條件】

1. 熟悉 Microsoft Azure及 Azure DevOps。

2. 熟悉 TDD/BDD 開發。

3. 熟悉前端開發：js、 .Net core。

4. 熟悉 Scrum，有做過 PO 或者 Scrum master 的角色。,Github、C#、MS SQL
提升專業能力
提升專業能力,不拘",軟體工程師,待遇面議,無需出差外派,台中市西區台灣大道二段2號10樓之7,"https://maps.google.com.tw/?q=%E5%A8%81%E7%85%A6%E8%BB%9F%E9%AB%94%E9%96%8B%E7%99%BC%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1481853,120.6735865&z=17",威煦軟體開發有限公司
https://www.104.com.tw/job/6vfwf?app_jobsource=m_time4jobs&jobsource=new_map,客服工程師,"1.回覆客戶應用技術的問題，提供產品技術諮詢。
2.線上提供客戶技術服務，必要時外勤至客戶處安裝、檢修設備。
3.設定、檢修網路設備，規劃網路管理機制。
4.執行電腦軟硬體各項設備的安裝及測試。
5.維護公司Mail、對外網路 等網路系統服務。
6.防火牆進出管理及維護。,未填寫,TCP/IP
提升專業能力
提升專業能力,作業系統基本操作、電腦設備裝配、安裝與維護網路安全系統","產品售後技術服務
、電腦組裝／測試
、網路管理工程師","月薪38,000~45,000元取得專屬你的薪水報告",無需出差外派,台中市北區進化北路238號14樓之3,"https://maps.google.com.tw/?q=%E6%80%9D%E9%82%A6%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.163273,120.683904&z=17",思邦科技股份有限公司
https://www.104.com.tw/job/8yk5c?app_jobsource=m_time4jobs&jobsource=new_map,專案軟體工程助理,"1. 協助軟體之分析、設計以及程式撰寫。
2. 執行軟體架構及模組之設計，並控管軟體設計進度。
3. 進行軟體之除錯、測試與修改
4. 執行與維護量產的產品
5. 績效獎金制度
6. 生日禮金、三節獎金
7.不定時聚餐
8.滿半年有旅遊補助金,不拘,不拘,不拘","軟體工程師
、Internet程式設計師
、通訊軟體工程師","月薪33,999~38,000元取得專屬你的薪水報告",無需出差外派,台中市北區進化路575號四樓之5,"https://maps.google.com.tw/?q=%E6%82%85%E9%BC%8E%E8%BB%9F%E9%AB%94%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1596881,120.6942277&z=17",悅鼎軟體有限公司
