網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/8rs9v?jobsource=new_map&app_jobsource=m_time4jobs,高級軟體工程師,全端工程師,".NET Framework,.Net,ADO.NET,ASP,ASP.NET,Agile,Ajax,Android,Azure,Bootstrap,C#,CSS,DataBase,Framework,Git,HTML5,JQuery,JSON,Java,JavaScript,LINQ,MVC,NoSQL,RWD,SQL,SQL Server,SVN,Visual Studio,全端,前端,後端,模組,物件導向,資料庫,軟體"
https://www.104.com.tw/job/865t1?jobsource=new_map&app_jobsource=m_time4jobs,維運駐點工程師(台中-北屯),軟體工程師,
https://www.104.com.tw/job/8ehv7?jobsource=new_map&app_jobsource=m_time4jobs,Android/iOS APP工程師(工作地點: 台中/台北),全端工程師,"API,Android,Java,Kotlin,Swift,iOS,介面,全端,前端"
https://www.104.com.tw/job/6boe6?jobsource=new_map&app_jobsource=m_time4jobs,Java程式設計講師-台中三民認證中心,Android 工程師,"Android,Java,Kotlin,MySQL,Python,Spring,認證,軟體"
https://www.104.com.tw/job/8owdy?jobsource=new_map&app_jobsource=m_time4jobs,美工行銷專員,AI 工程師,"AI,Excel,Illustrator,Photoshop,PowerPoint,Word"
https://www.104.com.tw/job/8pwvo?jobsource=new_map&app_jobsource=m_time4jobs,SEO工程師,全端工程師,"HTML,SEO,Tag,Wordpress,全端,品質,搜尋,演算法,策略,追蹤,部署,電商"
https://www.104.com.tw/job/8nnvb?jobsource=new_map&app_jobsource=m_time4jobs,IPAS 淨零碳規劃管理師(初級)講師-台中站前認證中心,AI 工程師,AI
https://www.104.com.tw/job/71s0h?jobsource=new_map&app_jobsource=m_time4jobs,系統維運工程師,軟體工程師,"SQL,軟體"
https://www.104.com.tw/job/752v7?jobsource=new_map&app_jobsource=m_time4jobs,軟體工程師,UI 設計師,"Raspberry Pi,軟體"
https://www.104.com.tw/job/8pqd5?jobsource=new_map&app_jobsource=m_time4jobs,IPAS 資訊安全工程師(初級)講師-台中三民分校,AI 工程師,"AI,機器學習"
https://www.104.com.tw/job/7c0bx?jobsource=new_map&app_jobsource=m_time4jobs,遊戲開發工程師,AI 工程師,"3D,AI,C#,C++,JAVA,圖,軟體"
https://www.104.com.tw/job/8t0sc?jobsource=new_map&app_jobsource=m_time4jobs,【台中】網頁設計師,前端工程師,"CSS,HTML,Illustrator,Photoshop,RWD,wordpress,前端,圖,外掛,框架,軟體"
https://www.104.com.tw/job/8qjyq?jobsource=new_map&app_jobsource=m_time4jobs,"行動裝置App工程師, iOS, Android",Android 工程師,"Android,IoT,iOS,軟體"
https://www.104.com.tw/job/8s6qr?jobsource=new_map&app_jobsource=m_time4jobs,軟韌體工程師,AI 工程師,"AI,DevOps,GCP,Git,IoT,Linux,OOP,Python,Shell,品質,整合測試,演算法,資料庫,軟體"
https://www.104.com.tw/job/84l5t?jobsource=new_map&app_jobsource=m_time4jobs,D4000 電子書APP開發工程師(Android)【台中】,Android 工程師,"Android,CI/CD,Git,Java,Kotlin,Restful,api,firebase,自動化,軟體,電商"
https://www.104.com.tw/job/8g45v?jobsource=new_map&app_jobsource=m_time4jobs,資訊人員,軟體工程師,"Excel,PowerPoint,Word,效能"
https://www.104.com.tw/job/8darz?jobsource=new_map&app_jobsource=m_time4jobs,【台中】委工資訊處理助理管理師,軟體工程師,文件
https://www.104.com.tw/job/8tjpu?jobsource=new_map&app_jobsource=m_time4jobs,Marketing Specialist（PT）,軟體工程師,
https://www.104.com.tw/job/8terq?jobsource=new_map&app_jobsource=m_time4jobs,資訊管理工讀生,軟體工程師,"SEO,WordPress,介面,介面設計,資料庫,軟體"
https://www.104.com.tw/job/88xan?jobsource=new_map&app_jobsource=m_time4jobs,ISO27001資訊安全管理系統主任稽核員(派駐台中),軟體工程師,
https://www.104.com.tw/job/8rpgv?jobsource=new_map&app_jobsource=m_time4jobs,研發高級工程師/工程師 (智慧製造應用軟體工程師),全端工程師,"AI,全端,前端,文件,自動化,軟體"
https://www.104.com.tw/job/8o90w?jobsource=new_map&app_jobsource=m_time4jobs,區塊鏈交易所產品經理,UI 設計師,"DeFi,NFT,SQL,Sketch,Solidity,Token,Web3,介面,區塊鏈,原型,品質,圖,智能合約,最佳化,監控,策略,迭代"
https://www.104.com.tw/job/899g4?jobsource=new_map&app_jobsource=m_time4jobs,內勤技術系統工程師,iOS 工程師,"Excel,MySQL,PowerPoint,SQL,TCP/IP,Word,整合測試,資料庫,軟體"
https://www.104.com.tw/job/7utbd?jobsource=new_map&app_jobsource=m_time4jobs,【總部】軟體系統工程師,後端工程師,"AI,API,C#,MySQL,PHP,RESTful,後端,最佳化,資料庫,軟體"
https://www.104.com.tw/job/8d1k8?jobsource=new_map&app_jobsource=m_time4jobs,"資訊管理, 商業管理, 資訊傳播, 企業管理人員, 專員, 工程師",軟體工程師,圖
https://www.104.com.tw/job/6ywbz?jobsource=new_map&app_jobsource=m_time4jobs,Android-AI研發工程師,Android 工程師,"AI,Android,Java,Kotlin,Python,opencv,演算法,軟體"
https://www.104.com.tw/job/8ij61?jobsource=new_map&app_jobsource=m_time4jobs,技術支援工程師,UX 設計師,"CDN,Excel,Linux,Release,SQL,Word,prometheus,代理,效能,監控,追蹤"
https://www.104.com.tw/job/8ar76?jobsource=new_map&app_jobsource=m_time4jobs,SAP ABAP 開發工程師,軟體工程師,"Java,React,模組,模組化,資料結構,軟體"
