job-href,job,content,types,salary,business_trip
https://www.104.com.tw/job/8d9uj?jobsource=joblist_search,遊戲全端工程師,"1.使用cocos & Golang進行遊戲相關功能開發
2.針對現有產品提出優化改善方案
3.負責開發 API 、介接API 與 API 管理工具
4.相關工具、套件開發,不拘,Go
提升專業能力
提升專業能力,軟體工程系統開發、軟體程式設計","電玩程式設計師
、全端工程師
、軟體工程師",待遇面議,無需出差外派
https://www.104.com.tw/job/88udx?jobsource=joblist_search,遊戲前端工程師,"【職責內容】
- 使用 Cocos Creator 獨立開發遊戲。

【必要條件】
- 使用 Cocos Creator / Unity 引擎開發經驗一年以上。
- 熟悉使用 JavaScript/ TypeScript 語言。
- 具備良好 Coding 能力，能撰寫 Clean Code 並適時重構。
- 具團隊溝通能力，能自主分析問題並獨立解決。

【加分條件】
- 熟悉 Git 版本控管工具
- 具獨立開發遊戲經驗,不拘,Github、Git、JavaScript、Unity3D、Unity
提升專業能力
提升專業能力,軟體工程系統開發、軟體程式設計","前端工程師
、全端工程師
、電玩程式設計師","月薪40,000~80,000元",無需出差外派
https://www.104.com.tw/job/8ls9p?jobsource=joblist_search,golang後端工程師,"【工作內容】
1. 負責 Backend 程式設計並擬定開發計畫。
2. 檢視並優化服務安全性穩定性。
3. 撰寫技術文件、內部流程SOP、程序說明。
4. 資料庫管理與應用。
5. API開發設計與串接應用。
6. 跨部門溝通協作：與PM/前端協作等相關人員溝通配合協作，進行產品/專案開發。
7. 其他主管交辦事項。

【職務要求】
1. 具備3年以上後端開發經驗。
2. 熟悉Git版控、理解版控流程 Git flow 或 Github flow、Linux指令。
3. 熟悉 Golang 語言，編寫高效、可維護和可擴展的前端程式碼。
4. 熟悉 MySQL、Redis。
5. 有Docker、K8s 使用經驗。
6. 熟悉 Unix-like 作業系統。
7. 理解 RESTful API 和網路服務。
8.  熟悉測試工具 (如postman)，針對開發內容的自我審查、基本測試的能力。
9. 具備 API及Webhook 串接經驗。
10. 具備良好的程式碼組織能力與編碼習慣。
11. 具備協作精神，能夠與多個團隊合作，共同推動產品發展。
12. 充滿好奇心、勇於接受挑戰、有責任感、以解決問題為導向。,不拘,Git、MySQL
提升專業能力
提升專業能力,軟體工程系統開發、軟體程式設計","後端工程師
、全端工程師",待遇面議,無需出差外派
https://www.104.com.tw/job/8mz16?jobsource=joblist_search,前端工程師,"1. 設計與撰寫系統網頁及單元測試
2. 串接後端API
3. 開發內部工具
4. 公開 Review 同事的程式
5. 自動化部署與維護
6. 對現有設計提出改善意見

前端工程師在現今科技快速發展的時代扮演極為重要的角色，未來也是極具發展性的職業。我們正在尋找一位有經驗、有創意的前端工程師加入我們的團隊，共同打造優質的產品。
如果您符合上述條件且願意加入我們的團隊，請盡快申請此職缺。,不拘,VueJS、ReactJS、CSS
提升專業能力
提升專業能力,工地工程稽核與驗收、軟體程式設計","前端工程師
、後端工程師
、全端工程師","月薪46,000~60,000元",無需出差外派
https://www.104.com.tw/job/8nk42?jobsource=joblist_search,工程師 | FG04012356,"C#、nosql、MongoDB、MySQL、CI / CD、AWS
1. 權責規格確認 、 規範建立 、 文件維護 、 任務分派 、 及督導專案團隊同仁之工作產出質量等事宜 ， 以確保如期如質地完成專案目標 。
2. 期表達能力 、 及邏輯俱佳 ， 以能有效率地達成良善的跨單位溝通 ， 得直接或間接地提升團隊工作效率。
3. 熟悉C# 、 JavaScript 、 MySQL ， 並具備雲端經驗者佳。,不拘,不拘,不拘","後端工程師
、全端工程師
、雲端工程師",待遇面議,無需出差外派
https://www.104.com.tw/job/8krfi?jobsource=joblist_search,資深 Golng工程師 ( 全遠端 ),"【工作內容說明】
• 需求分析與後端架構設計及開發: 依據產品需求，使用Golang語言設計和改進系統架構，確保系統的可擴展性、穩定性和性能。
        - API Server的開發與串接
        - 設計和實現RESTful，並確保API的可靠性和安全性。
        - 與前端開發團隊協作串接整合並完成需求。
• 性能優化: 不斷優化程式碼效能; 實現高品質且可重複利用的程式碼，並提升系統的響應速度和處理能力。
• 問題排查: 處理各類軟體技術問題與 Bug 修正
• 跨部門協作: 參與跨部門合作，與團隊成員協作配合，共同開發和解決技術問題。

【必備條件】
• 3年以上後端經驗
• 1年以上使用Golang語言開發經驗且具有獨立調研和開發能力
• 熟悉MySQL數據庫與GORM的使用與性能優化
• 熟悉Redis跟 任一套Message Queue 的套件使用
• 熟悉Go gRPC 傳輸協議 
• 熟悉 Golang 的鎖與 Channel goroutine  的使用
• 紮實的OOP觀念,不拘,Go、MySQL
提升專業能力
提升專業能力,軟體工程系統開發、軟體程式設計","後端工程師
、全端工程師
、軟體工程師","月薪50,000~80,000元",無需出差外派
https://www.104.com.tw/job/860xh?jobsource=joblist_search,【中部醫療產業_軟體工程師】保障年薪14個月/系統導入專案/福利完善 TCS_630,"【主要工作內容】
1. 資訊專案管理與開發。
2. 醫療大數據專案開發。
3. 智慧醫療系統開發。

【條件】
同業或顧問公司服務3年以上經驗
具備大型專案管理經驗者尤佳
具備Microsoft C#.Net及Web 應用系統實務開發經驗。
具備MS SQL或Oracle運用經驗，熟悉SQL 語言撰寫。,不拘,C++、MS SQL
提升專業能力
提升專業能力,軟體程式設計、系統導入","前端工程師
、後端工程師
、全端工程師",待遇面議,
https://www.104.com.tw/job/8my14?jobsource=joblist_search,資訊軟體工程師,"我們是一家專注於數位轉型的會計師事務所，資訊軟體工程師主要工作內容，是針對我們的會計審計稅務等工作進行數位化轉型，事務所本身有配置軟體工程師及分析師。現正誠徵HTML軟體工程師，協助我們數位轉型。與我們一起打造全新有創意的事務所工作環境。若對我們數位轉型工作有興趣，歡迎加入我們，請立即投履歷與我們聯絡。

【工作內容】
1. 依審計部門需求進行客製化開發，確保網站功能符合工作流程
2. 管理與優化 SQL Server 資料庫，進行查詢語法調校與效能改善
3. 網站維護與效能優化，確保系統安全、穩定且可擴展

【必要技能】
1.具備 HTML5 / CSS3 / JavaScript / jQuery 的基礎開發能力
2.熟悉 SQL Server/MariaDB，能進行資料庫設計與 SQL 語法撰寫
3.具備 C# 物件導向程式開發能力
4.熟悉 Git 版本控制，能有效管理專案程式碼,不拘,Python、MySQL、HTML、CSS、Node.js
提升專業能力
提升專業能力,網路程式設計、流程圖軟體操作","全端工程師
、軟體工程師
、Internet程式設計師","月薪40,000~45,000元",無需出差外派
https://www.104.com.tw/job/8dsjb?jobsource=joblist_search,資深軟體工程師,"1. 鼎新程式開發5年以上經驗，熟財會系統，具百貨零售經驗尤佳。
2. 具備鼎新系統導入及營運中心建置經驗。
3. 具備異質資料庫程式開發經驗。
4. 具備C#、ASP.NET、MVC、WinForm、WebAPI進行後端程式開發。
5. 具備MS-SQL、ORACLE DB開發經驗，熟store procedure、db trigger。
6. 具備HTML、Java Script、CSS等Web相關開發技術。
7. 具備RWD響應式網站設計經驗尤佳。
8. 具備線上學習平台或購物網站開發經驗尤佳。
9. 具備程式測試與修改、管理與維護、建置開發文件、及使用者支援服務。
10.具備資訊、資安、備援備份、災難復原辦法擬定及實作經驗。
11.具備企圖心、主動積極、團隊合作精神。,不拘,ASP.NET、C#、Java、WinForm、Oracle、HTML、JavaScript、CSS、VLAN、鼎新
提升專業能力
提升專業能力,不拘","軟體工程師
、全端工程師
、軟體專案主管",待遇面議,無需出差外派
https://www.104.com.tw/job/8m22p?jobsource=joblist_search,全端資深工程師,"【職責內容】
● 擔任技術窗口，於開發過程中進行需求規格確認。
● 跨組別對接討論及組內任務分配，確保研發過程及交付內容的質量與正確性。
● 擔任技術管理者，制定技術規範。
● 維護技術文件、檢視日常任務，確保團隊協作順暢。
● 熟悉 C++、Golang或 Node.js，任一後端語言。
● 熟悉 Cocos Creator或 Unity，並使用其開發過數款SLOT遊戲。,不拘,Github、Git、C++、Go、JavaScript、Node.js、Unity
提升專業能力
提升專業能力,軟體工程系統開發、軟體程式設計","全端工程師
、後端工程師
、前端工程師","月薪60,000~120,000元",無需出差外派
https://www.104.com.tw/job/8bv9g?jobsource=joblist_search,Full Stack Developer 全端工程師,"# 工作內容
1. 前端開發，維護並優化頁面效能
2. 與視覺設計師及其他工程師協同合作
3. 後端開發，維護並優化各伺服器系統
4. 協助處理主管交辦文書、事項，妥善撰寫相關專案文件需求

# 經驗條件
1. Vite 使用經驗
2. Vue 3、Pinia、Vue Router 開發經驗
3. 任一基於 Vue 之前端 UI 套件
4. 了解 npm、pnpm 等常見的前端開發工具
5. 使用 Express 開發 MVC 架構經驗
6. MongoDB、Firestore 等 NoSQL 資料庫串接經驗
7. RESTful API 開發經驗

【其他福利】
寵物友善環境：我們的辦公室有可愛的貓咪陪伴，讓您的工作不再枯燥。
酷酷零食櫃：提供各種酷酷零食，隨時補充能量，保持高效工作狀態。
團隊活動：定期組織團隊建設活動，增進同事之間的交流與合作。

# 加分條件
1. TypeScript：熟悉 TypeScript 語言，能夠提升程式碼的可維護性和可讀性。例如，曾在大型專案中使用 TypeScript 替代 JavaScript 進行開發，顯著降低了錯誤率。

2. NestJS：具有使用 NestJS 框架的經驗，例如，曾在過去的專案中利用 NestJS 快速構建可擴展的後端服務，提升開發效率。

3. Quasar：具備 Quasar 框架的使用經驗，例如，利用 Quasar 開發跨平台應用，使單一程式碼庫能同時支持 Web 和行動端。

4. CSS 框架：使用 Tailwind CSS、UnoCSS 的經驗。例如，曾在專案中使用 Tailwind CSS 進行快速樣式開發，大幅縮短設計與開發時間。

5.授權方式：了解 OAuth、JWT 等常見的授權方式。例如，曾在一個多用戶系統中實現基於 OAuth 的安全授權流程，提升系統安全性。

6. GCP：具有使用 GCP 雲端平台的經驗。例如，曾在專案中使用 GCP 部署和管理應用，實現自動擴展和高可用性。

7. 測試經驗：具備 Unit test / E2E test 的經驗。例如，曾使用 Jest 和 Cypress 進行全面的單元測試和端到端測試，確保應用的高品質和穩定性。

8. monorepo：具有使用 monorepo 進行專案管理的經驗。例如，曾在一個大型企業專案中使用 monorepo 管理多個相關聯的子專案，提高了程式碼共享和版本控制的效率。

~如果是其他前端框架想轉 Vue 也歡迎~,不拘,JavaScript、Node.js、VueJS
提升專業能力
提升專業能力,軟體程式設計","軟體工程師
、全端工程師
、後端工程師","月薪40,000~55,000元",無需出差外派
https://www.104.com.tw/job/8izph?jobsource=joblist_search,這一鍋總管理處【資訊部前後端程式設計主任招募】科技與餐飲服務的交相輝映！,"工作內容:
1. 維護公司自行開發之排班系統、訂貨系統及會員系統。
2. 配合公司發展需求，執行及導入資訊專案。
3. 有LINE API開發經驗，會WebHook、LINE登入等功能開發實務。


技術需求：
1. 熟C#程式開發，具MVC, .NET, .NET Core, Linq, Windows Forms, Web Forms, JQuery, Web API, Reporting Service, Console等程式開發經驗。
2. 懂SQL資料庫程式開發，具資料庫規劃，Store procedure撰寫及基本問題排除經驗。
3. 懂JSON, HTML 5, Bootstrap, CSS, Java Script等架構及指令，可獨立作業。
4. 會使用WireFrame, Scrum, xmind等規劃工具。,不拘,Excel、Outlook、PowerPoint、Word
提升專業能力
提升專業能力,伺服器網站管理維護、作業系統基本操作、資料備份與復原、電腦設備裝配、資訊設備操作檢修、資訊設備環境設定、系統架構規劃、系統整合分析、軟體工程系統開發、軟體程式設計、模組化系統設計、資料庫系統管理維護、資料庫程式設計、資料庫軟體應用、安裝與維護網路安全系統、規劃與管理防火牆、網路設備設定安裝","Internet程式設計師
、軟體工程師
、全端工程師","月薪45,000~52,000元",需出差，一年累積時間約一個月以下
https://www.104.com.tw/job/8o6vy?jobsource=joblist_search,助理工程師,"*後端開發
協助 PHP 及 Laravel 框架，後端系統開發。
協助 MySQL/MariaDB 資料庫。

*前端技能
協助  Javascript、CSS，並具備 Vue.js 等現代前端框架開發能力，能與後端無縫協作。

*版本控管與工具應用
協助Git 版本控管及相關工具的使用，能在團隊環境中進行協作開發與版本管理。,不拘,PHP、MySQL、JavaScript、VueJS
提升專業能力
提升專業能力,資料備份與復原、系統架構規劃、軟體程式設計、結構化程式設計、資料庫系統管理維護、資料庫程式設計","全端工程師
、軟體工程師
、後端工程師","月薪35,000~40,000元",無需出差外派
https://www.104.com.tw/job/7xkom?jobsource=joblist_search,全端工程師-先進機器人開發,"此職務會結合不同專長的人才開發能在工作環境自主移動並協同工作人員完成任務的機器人。
需要具全端開發背景並對下列一個或多個領域有興趣：
Electrical design, Mechanical design, Algorithm design, Autonomous control, Kinematics, Dynamics, Robotic Manipulation, Motion Planning, Artificial intelligence, Computer vision, Machine learning, Localization, Mapping, Navigation, Motion Control.,具備良好數理邏輯能力，利用基礎原理進行設計及問題分析。
具備撰寫程式的能力，來分析數據、輔助實驗及設計。
處理困難問題的熱情，不輕易放棄。
持續精進專業領域，並應用於工作上。,C、C++、Python
提升專業能力
提升專業能力,不拘","前端工程師
、後端工程師
、全端工程師",待遇面議,無需出差外派
https://www.104.com.tw/job/8a9lq?jobsource=joblist_search,Golang工程師,"【職務內容】
1. Golang遊戲後端服務開發。
2. Game Server撰寫。
3. 開發和維護後端系統。
4. 與前端團隊協作，協調系統功能的實現。
5. 解決問題並持續優化現有系統。
6. 實施新的功能和技術以提高系統效率和性能。

【必要條件】
1. 熟悉Golang。
2. 有高併發、高可用、分散式服務開發經驗。
3. 有多人Git協作開發經驗優先。,不拘,Github、Git、Go
提升專業能力
提升專業能力,系統架構規劃、軟體工程系統開發、軟體程式設計","後端工程師
、全端工程師
、軟體工程師",待遇面議,無需出差外派
