網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/8egcx?app_jobsource=m_time4jobs&jobsource=new_map,客服專員,軟體工程師,
https://www.104.com.tw/job/8bjkr?app_jobsource=m_time4jobs&jobsource=new_map,機器學習工程師,軟體工程師,"Git,PyTorch,Python,SQL,機器學習"
https://www.104.com.tw/job/2k7ud?app_jobsource=m_time4jobs&jobsource=new_map,nan,UX 設計師,"Linux,TCP/IP"
https://www.104.com.tw/job/4aoo4?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師(系統整合-台中),網頁設計師,"C#,C++,JAVA"
https://www.104.com.tw/job/8vy82?app_jobsource=m_time4jobs&jobsource=new_map,MIS/網頁設計幹部,網頁設計師,"Excel,HTML,Illustrator,PowerPoint"
https://www.104.com.tw/job/6g3da?app_jobsource=m_time4jobs&jobsource=new_map,資深Python程式課程講師-台中站前認證中心,全端工程師,Python
https://www.104.com.tw/job/7wzyc?app_jobsource=m_time4jobs&jobsource=new_map,SA 系統分析師,軟體工程師,"MySQL,PHP,SQL"
https://www.104.com.tw/job/7x53l?app_jobsource=m_time4jobs&jobsource=new_map,機器視覺技術支援工程師(中部),軟體工程師,"C#,C++,Python"
https://www.104.com.tw/job/32wwu?app_jobsource=m_time4jobs&jobsource=new_map,PHP 程式設計師 / 網站後端工程師,後端工程師,"API,Ajax,CSS,HTML5,JQuery,Javascript,Linux,Mysql,PHP"
https://www.104.com.tw/job/8ick0?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師,全端工程師,"Docker,Git,JavaScript,Linux,NoSQL,Node.js,PostgreSQL,Vue,api,python"
https://www.104.com.tw/job/8s2ap?app_jobsource=m_time4jobs&jobsource=new_map,後端工程師（台中）,前端工程師,"AI,AJAX,API,Android,CSS,Flutter,Git,HTML,JavaScript,Linux,ML,MySQL,Node.js,PHP,RESTful,React,SQL,Word,http,iOS,jQuery"
https://www.104.com.tw/job/8006s?app_jobsource=m_time4jobs&jobsource=new_map,Internet程式設計師,UX 設計師,"API,Linux,PHP"
https://www.104.com.tw/job/7yp4l?app_jobsource=m_time4jobs&jobsource=new_map,(DR41- ) 演算法工程師(台中),軟體工程師,
https://www.104.com.tw/job/8rlda?app_jobsource=m_time4jobs&jobsource=new_map,運維開發工程師(未來須配合輪班),UX 設計師,"AWS,Azure,CI/CD,Docker,GCP,Git,Java,Jenkins,Kubernetes,Linux,PHP,Python"
https://www.104.com.tw/job/8vpv6?app_jobsource=m_time4jobs&jobsource=new_map,[台中]工程監工管理師(無經驗可),軟體工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/8s7es?app_jobsource=m_time4jobs&jobsource=new_map,網頁前端工程師 【保障年薪14個月】,前端工程師,"API,Bootstrap,CSS,HTML,JavaScript,Next.js,PHP,RWD,Vue"
https://www.104.com.tw/job/8oq5e?app_jobsource=m_time4jobs&jobsource=new_map,DBA & Server 管理工程師,UX 設計師,"AWS,Azure,C#,Linux,Power BI,Python,SQL,VMware"
https://www.104.com.tw/job/7li0w?app_jobsource=m_time4jobs&jobsource=new_map,後端開發工程師(台中),後端工程師,"AWS,Azure,C++,CSS,GCP,Git,Java,JavaScript,Linux,MySQL,PHP,SQL"
https://www.104.com.tw/job/88cx9?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師,前端工程師,"API,Angular,Bootstrap,CSS,Git,HTML,JavaScript,RWD"
https://www.104.com.tw/job/8vs75?app_jobsource=m_time4jobs&jobsource=new_map,資深軟體工程師-線上面試,後端工程師,"API,Git,MySQL,Node.js,SQL"
