job-href,job,content,types,salary,business_trip,position_text,position_href,company
https://www.104.com.tw/job/8y01c?app_jobsource=m_time4jobs&jobsource=new_map,SPEC 系統設計工程師,"【關於我們：AI 投資系統規格組】
我們是一個將「金融策略」與「人工智慧」深度融合的技術先鋒團隊。在高度自動化的 AI 投資環境中，邏輯的嚴密性決定了系統的成敗。我們致力於將複雜的市場數據與交易直覺，轉譯為精密、可執行的數位藍圖。

系統架構規劃： 負責 AI 交易系統之功能需求分析與規格文件編寫，確保系統邏輯之嚴密性。

交易邏輯轉化： 協調量化研究團隊與開發部門，將投資策略（含股票、衍生性金融商品）轉譯為可執行的軟體開發流程。

AI 技術應用研究： 研究並規劃如何將大型語言模型與自動化程式設計工具導入投資流程。

系統驗收與優化： 建立系統測試標準，確保開發成果符合原始設計邏輯，並針對異常數據進行根因分析。,不拘,不拘,系統架構規劃、資料庫軟體應用、系統整合分析","系統分析師
、軟體工程師","月薪70,000~120,000元取得專屬你的薪水報告",無需出差外派,台中市北屯區中平路756號12樓之1,"https://maps.google.com.tw/?q=%E5%89%B5%E4%B8%96%E7%B4%80%E5%9C%8B%E9%9A%9B%E6%8A%95%E8%B3%87%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1838336,120.6645734&z=17",創世紀國際投資股份有限公司
https://www.104.com.tw/job/8rm25?app_jobsource=m_time4jobs&jobsource=new_map,《資訊建設部》MIS工程師,"職務說明

◎主要工作內容
1. 系統管理如Google workspace、Gmail、金旭等軟體帳號或權限管理。
2. 公司旗下飯店/旅館資訊設備建置、維護與故障排除。
3. 執行主管交辦事項。

◎需求條件
1.具備電腦系統軟/硬體問題解決能力, 如: 網路連線異常、系統操作疑問、郵件設定等。
2. .熟Windows作業系統Google、雲端作業系統
3. 協助管理公司區域網路（LAN）與無線網路（Wi-Fi），監控網路效能並確保連線穩定。
4. 工作態度主動積極、做事細心、抗壓性等特質。
5. 對資訊與國際飯店產業具高度興趣、熱愛學習技術。
6. 需自備機車(有汽車尤佳)

◎加分條件
1.有從無到有建置網路環境相關經驗。
2.懂網路設備設定、運作原理 : ROUTER、SWITCH、WI-FI...等。
3.具TCP/IP、WAN、LAN、DNS、DHCP、NAT...等基礎網路觀念。
4.有網路問題解決能力。
5.熟Cisco或Fortinet設備。
6.能獨立作業。


◎此職缺為線上面試。,不拘,不拘,安裝與維護網路安全系統、網路系統配置、伺服器網站管理維護、資料備份與復原、網路設備設定安裝、資訊設備操作檢修、規劃與管理防火牆、網路架設佈線、電腦設備裝配","系統工程師
、資訊助理
、網路管理工程師","月薪45,000~50,000元取得專屬你的薪水報告",需出差，一年累積時間未定,台中市西屯區臺灣大道二段689號7樓,"https://maps.google.com.tw/?q=%E9%9B%80%E5%AE%A2%E5%9C%8B%E9%9A%9B%E9%85%92%E5%BA%97%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1588109,120.6555829&z=17",雀客國際酒店股份有限公司
https://www.104.com.tw/job/8z4x7?app_jobsource=m_time4jobs&jobsource=new_map,PHP 後端開發工程師,"我們正在尋找一位具備實務經驗、重視程式品質與系統穩定性的 PHP 開發工程師，負責公司既有系統維護、功能開發、資料庫設計與 API 串接。你將會直接參與產品功能規劃、後台系統優化、跨部門協作，以及舊系統重構與新模組開發。

***主要工作內容***

1. 負責公司內部與對外產品系統之 PHP 後端功能開發與維護。

2. 負責既有系統程式優化、Bug 修正、效能調校與穩定性提升。

3. 與前端、PM、測試及營運團隊合作，完成需求分析、功能設計與開發落地。

4. 設計、開發與維護 RESTful API，並進行第三方服務串接。

5. 負責 MySQL 資料庫結構設計、SQL 調校與資料維護。

6. 參與後台管理系統、報表模組、會員機制、權限機制等功能開發。

7. 配合產品需求進行系統文件撰寫、程式碼版本管理與開發流程優化。

8. 協助處理正式環境問題排查、日誌分析與異常修復。

9. 參與舊系統重構、模組化拆分及系統架構優化。

10. 完成主管交辦之技術開發與系統相關事項。

***職務需求***

- 具備 PHP 開發經驗，熟悉後端開發流程。

- 熟悉 MySQL / MariaDB，能獨立撰寫 SQL 查詢與進行基本效能優化。

- 熟悉 RESTful API 設計與串接。

- 熟悉 Git 版本控制流程。

- 具備基本系統分析能力，可依需求文件或討論內容完成功能開發。

- 熟悉常見 Web 技術基礎，如 HTTP、JSON、Session、Cookie、表單處理、檔案上傳等。

- 具備除錯與問題排查能力，能獨立分析 log、追查 Bug 與修正問題。

***加分條件***

- 熟悉任一 PHP Framework，如 Laravel、CodeIgniter、Yii。

- 具備 Linux 基本操作能力，能處理部署、環境設定與伺服器基本排查。

- 熟悉 Redis、Queue、排程機制、快取設計。

- 具第三方金流、簡訊、Email、推播、會員驗證等串接經驗。

- 熟悉 Nginx / Apache 基本設定。

- 有高流量系統、權限系統、後台管理系統或報表系統開發經驗。

- 具備資訊安全觀念，了解常見 Web 安全風險，如 SQL Injection、XSS、CSRF 等。

- 具 Docker、CI/CD、自動化部署相關經驗者佳。

***我們希望你具備的特質***

- 具責任感，對自己開發的功能與品質有要求。

- 能獨立作業，也願意與團隊溝通協作。

- 面對舊系統不排斥，願意整理及優化。

- 有良好的邏輯能力，能從需求、資料結構與流程面思考問題。

- 能接受產品持續迭代與需求變動，並快速做出合理調整。,不拘,PHP、MySQL
提升專業能力
提升專業能力,軟體程式設計、系統架構規劃、結構化程式設計、軟體工程系統開發","後端工程師
、全端工程師","月薪55,000元以上取得專屬你的薪水報告",無需出差外派,台中市西區台灣大道二段573號5樓B室,"https://maps.google.com.tw/?q=%E9%89%85%E9%81%8A%E5%9C%8B%E9%9A%9B%E6%95%B4%E5%90%88%E8%A1%8C%E9%8A%B7%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8(%E7%B1%8C%E5%82%99%E8%99%95)@24.157685,120.6579288&z=17",鉅遊國際整合行銷有限公司(籌備處)
https://www.104.com.tw/job/8z1uc?app_jobsource=m_time4jobs&jobsource=new_map,遊戲後端Server工程師,"【需求技能】
需負責遊戲後端邏輯開發
有規劃與開發後端系統及遊戲端的 API 串接經驗
曾參與一款以上專案從架構設計、開發、測試到完整部署的開發流程

【加分項目】
1. 積極的學習與良好的分析能力
2. 對遊戲開發有熱忱
3. 獨立思考並具備良好的團隊溝通能力,不拘,C#、MySQL
提升專業能力
提升專業能力,網路資料傳輸、軟體程式設計","遊戲工程師
、軟體工程師
、Internet程式設計師",待遇面議,無需出差外派,台中市西區台灣大道二段573號5樓B室,"https://maps.google.com.tw/?q=%E9%89%85%E9%81%8A%E5%9C%8B%E9%9A%9B%E6%95%B4%E5%90%88%E8%A1%8C%E9%8A%B7%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8(%E7%B1%8C%E5%82%99%E8%99%95)@24.157685,120.6579288&z=17",鉅遊國際整合行銷有限公司(籌備處)
https://www.104.com.tw/job/8z562?app_jobsource=m_time4jobs&jobsource=new_map,資訊部-POS資深系統工程師,"王品集團 誠徵【資訊部-POS資深系統工程師】

工作內容：
1.負責門市 POS 系統核心功能開發與維護，確保系統穩定與效能。
2.參與 POS 系統架構設計與技術規劃，提升系統擴展性與可維護性。
3.負責 POS 系統與其他系統整合開發。
4.與營運、門市、產品及跨部門團隊合作，進行需求分析與系統規劃。
5.負責 POS 系統問題分析與效能優化，確保門市營運不中斷。
6.協助規劃門市系統相關技術標準與開發規範。
7.支援新門市系統需求與新技術導入。,不拘,Excel、PowerPoint、Word
提升專業能力
提升專業能力,不拘","軟體工程師
、系統分析師
、後端工程師",待遇面議,無需出差外派,台中市西區民龍里台灣大道2段218號29樓,"https://maps.google.com.tw/?q=%E7%8E%8B%E5%93%81%E9%A4%90%E9%A3%B2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1521315,120.6690084&z=17",王品餐飲股份有限公司
https://www.104.com.tw/job/8z5mf?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師,"1. 對資訊系統程式開發領域有高度熱忱
2. 擁有良好的工作態度及主動學習的積極性
3. 具備能獨立開發資訊系統經驗者尤佳,不拘,不拘,不拘","其他資訊專業人員
、軟體工程師
、系統工程師","月薪35,000元以上取得專屬你的薪水報告",無需出差外派,台中市潭子區中山路三段111巷1-1號,"https://maps.google.com.tw/?q=%E5%B8%8C%E8%8F%AF%E6%99%B6%E9%AB%94%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.2228701,120.7060195&z=17",希華晶體科技股份有限公司
https://www.104.com.tw/job/8z5uj?app_jobsource=m_time4jobs&jobsource=new_map,商務營運專員,"商務營運專員主要負責平台合作夥伴與第三方系統的營運管理，包含 API 對接窗口、平台設定與合作夥伴溝通。此職位需與內部技術與營運團隊協作，確保第三方服務能穩定整合至平台。

*** 工作內容 ***

1️⃣ 第三方平台對接窗口

- 協助與第三方平台或合作夥伴進行系統對接

- 協助確認 API 串接流程與相關設定

2️⃣ 平台設定與管理

- 管理平台合作產品設定

- 協助產品上架與系統配置

3️⃣ 合作夥伴溝通

- 與合作平台保持日常溝通

- 協助處理合作相關問題

4️⃣ 文件與流程管理

- 維護 API 文件與相關設定文件

- 協助整理合作流程文件

*** 基本條件 ***

- 具備 1 年以上營運或商務相關工作經驗

- 有以下經驗者佳：

-- 平台營運

-- 業務助理

-- 專案助理

*** 加分條件 ***

- 有 API 對接或系統整合相關經驗

- 對 數位平台 / 遊戲產業有基本理解,不拘,不拘,專案溝通╱整合管理、專案成本╱品質╱風險管理","專案助理
、營運管理師／系統整合／ERP專案師
、資訊助理","月薪40,000元以上取得專屬你的薪水報告",無需出差外派,台中市西區台灣大道二段573號5樓B室,"https://maps.google.com.tw/?q=%E9%89%85%E9%81%8A%E5%9C%8B%E9%9A%9B%E6%95%B4%E5%90%88%E8%A1%8C%E9%8A%B7%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8(%E7%B1%8C%E5%82%99%E8%99%95)@24.157685,120.6579288&z=17",鉅遊國際整合行銷有限公司(籌備處)
https://www.104.com.tw/job/8z1u8?app_jobsource=m_time4jobs&jobsource=new_map,DevOps / 雲端平台工程師（AWS / Docker / ECS）,"我們正在尋找一位具備 DevOps 與雲端基礎能力的工程師，協助維護與優化公司的雲端平台架構。

你將參與公司系統的 容器化部署、CI/CD 流程與雲端基礎設施管理，確保系統能穩定運作並持續優化部署效率。

此職位將與 前端工程師、後端工程師及產品團隊密切合作，建立更完善的自動化部署流程與系統監控機制。

***工作內容***

1. 雲端架構維運

- 維護 AWS 雲端基礎架構（VPC、Load Balancer、ECS 等）。

- 確保服務部署與網路配置正常運作。

2. 容器化部署

- 使用 Docker 建置應用服務。

- 管理 Docker Image 並推送至 AWS ECR。

3. CI/CD 管線管理

- 維護與優化 AWS CodePipeline。

- 建立與管理自動化部署流程。

4. ECS 服務管理

- 建立與更新 ECS Task Definition。

- 管理 ECS Fargate Service 與部署版本。

5. 系統監控與問題排查

- 使用 CloudWatch 監控系統運作狀況。

- 分析 Logs 與指標，排查服務異常。

6. 技術文件維護

- 撰寫部署流程與 Runbook。

- 建立常見問題排查文件。

***必備條件***

1. 熟悉 Git 版本控制與基本協作流程。

2. 具備 Docker 基本操作能力，能撰寫或閱讀簡單 Dockerfile。

3. 熟悉 Docker Image 的 build / run / tag / push 流程。

4. 了解 AWS VPC 基本概念（VPC / Subnet / Route Table / Security Group）。

5. 了解 AWS Load Balancer（ALB）與 Target Group 概念。

6. 熟悉 AWS ECS 基本操作，能建立或更新 Task Definition。

7. 能維護基本 CI/CD Pipeline（CodePipeline）。

8. 能使用 CloudWatch 查看 Logs 與系統指標。

9. 熟悉 Linux 基本操作與 Bash Shell。

10. 具備基本技術文件撰寫能力。,不拘,Linux、Shell、Git、AWS、Jenkins
提升專業能力
提升專業能力,資訊設備環境設定、伺服器網站管理維護、電腦設備裝配、系統架構規劃與維護","雲端工程師
、網路管理工程師","月薪60,000元以上取得專屬你的薪水報告",無需出差外派,台中市西區台灣大道二段573號5樓B室,"https://maps.google.com.tw/?q=%E9%89%85%E9%81%8A%E5%9C%8B%E9%9A%9B%E6%95%B4%E5%90%88%E8%A1%8C%E9%8A%B7%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8(%E7%B1%8C%E5%82%99%E8%99%95)@24.157685,120.6579288&z=17",鉅遊國際整合行銷有限公司(籌備處)
https://www.104.com.tw/job/8z6ch?app_jobsource=m_time4jobs&jobsource=new_map,健康台灣深耕計畫－資訊開發人員（薪資優，面議）,"1、大學（含）以上，醫學資訊、資訊科學、資訊管理、資訊工程相關科系畢業。
2、工作經驗不拘，有資訊相關產業背景尤佳。
3、具備知識：資料庫、演算法。
4、資訊技能：Java、Python、ASP.Net、Javascript、CSS、MSSQL、Oracle。
5、能力：學習力強，對程式開發及軟體工程具有熱情，願意嘗試挑戰新的技術。
6、人格特質：具良好的溝通能力，團隊配合度高。,不拘,ASP.NET、Java、Python、MS SQL、Oracle、JavaScript、CSS
提升專業能力
提升專業能力,不拘",軟體工程師,待遇面議,無需出差外派,台中市潭子區豐興路一段66、88號,"https://maps.google.com.tw/?q=%E4%BD%9B%E6%95%99%E6%85%88%E6%BF%9F%E9%86%AB%E7%99%82%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E5%8F%B0%E4%B8%AD%E6%85%88%E6%BF%9F%E9%86%AB%E9%99%A2@24.1950043,120.7219905&z=17",佛教慈濟醫療財團法人台中慈濟醫院
https://www.104.com.tw/job/8y7hn?app_jobsource=m_time4jobs&jobsource=new_map,資訊人員,"1. 防火牆、ERP、Mail維護管理。
2. 控管、備份網路伺服器內的檔案，並設定用戶端權限，以確保檔案安全。
3. 設定電腦周邊硬體系統的網絡連線。
4. 操作與管理電腦及相關週邊設備。
5. 依據標準作業程序，執行電腦備份作業。
6. 設定、檢修網路設備。
7. 規劃網路管理機制。
8. 監控系統運作，並建立危機處理的標準流程。
9. 分析、解決用戶端通訊問題。
10. 負責資訊安全的管制。
11. 提供用戶端人員網路系統操作的教育訓練。
12. 依照企業需求，規劃、架設及管理各種伺服器。
13. 其他主管交辦事項。,不拘,不拘,通訊工作安全、電信線路工程架設、MES工廠執行系統規劃管理、安裝與維護網路安全系統、網路系統配置、網路規劃管理、網路設備設定安裝、網路應用軟體操作","資安工程師
、資訊設備管制人員
、MIS／網管主管","月薪40,000~60,000元取得專屬你的薪水報告",無需出差外派,台中市西區台灣大道二段536號6樓之2,"https://maps.google.com.tw/?q=%E5%9B%BA%E8%B6%8A%E5%BB%BA%E7%AF%89%E6%9D%90%E6%96%99%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8@24.1573662,120.6605292&z=17",固越建築材料科技股份有限公司
