job-href,job,content,types,salary,business_trip
https://www.104.com.tw/job/8pjf4?jobsource=new_map&app_jobsource=m_time4jobs,(台中) PHP 工程師,"使用 PHP 搭配 MySQL 進行網站與系統開發

負責網站程式的開發、設計與後續維護

規劃與設計網路系統架構，進行系統分析與測試

參與整體專案流程，從需求分析到功能上線皆有涉略

職務需求:
熟悉 PHP 程式設計，具 PHP Framework 開發經驗（如 Laravel 等）

熟悉 MySQL，能撰寫效能良好的 SQL 查詢

具備 jQuery、Ajax、JavaScript 操作經驗者佳

邏輯清晰，具獨立作業與問題解決能力,不拘,PHP、jQuery、AJAX、JavaScript
提升專業能力
提升專業能力,軟體程式設計","後端工程師
、前端工程師
、全端工程師","月薪40,000~80,000元",無需出差外派
https://www.104.com.tw/job/6nc25?jobsource=new_map&app_jobsource=m_time4jobs,軟體工程師,"1.電腦軟體的程式設計、修改、安裝、測試及維護 
2.確認軟體程式的目的與功能，進行程序開發及測試 
3.從事相關系統程式開發、管理與維護 
4.其它主管交辦事項。,不拘,不拘,不拘",軟體工程師,待遇面議,無需出差外派
https://www.104.com.tw/job/86e58?jobsource=new_map&app_jobsource=m_time4jobs,React 前端工程師 Front-End Engineer【保障年薪14個月】,"工作內容

1. 熟悉 React 開發 
2. 依照 UI/UX 提供的設計稿開發畫面 
3. 會串接 Rest API 
4. 更新維護React網站
5.  具備 React 開發跟 Code review 經驗
6. 相容主流瀏覽器的前端整合開發經驗

*良好的溝通能力。
*對工作有熱情，並且持續吸收相關知識與學習新事物。
*喜歡接受挑戰，能獨立作業，也能與團隊合作。

+ 固定年終獎金2個月、
+ 過試用期後一年2次考核獎金
+ 三節獎金及生日禮金
+ 穩定年度調薪
+ 優於勞基法的休假制度：每年12天以上的特別休假+不扣薪病假5天
+ 年度體檢福利
+ 部門聚餐
+ 健身房補助專案,不拘,HTML、JavaScript、CSS
提升專業能力
提升專業能力,不拘","前端工程師
、Internet程式設計師
、網頁設計師",待遇面議,無需出差外派
https://www.104.com.tw/job/8nxyk?jobsource=new_map&app_jobsource=m_time4jobs,學習型 人工智慧物聯網 AIoT 實習生,"★非在學學生請勿投遞，此實習機會僅提供實習時數和實習證明。

★可配合學校實習生計畫，請說明實習時數及期程。 

【實習內容】：
★藉由參與實務工作，學習相關產業領域專業技能，未來就業可順利接軌，充實就業即戰力。
★在職期間將規劃各類專業課程，同步提升職場軟實力。 

1. 負責公司產品的韌體開發和維護
2. 協助解決客戶反饋的問題
3. 參與產品設計和開發的過程中提供技術支援
4. 實現產品的功能設計和性能優化
5. 參與產品的測試和驗證工作

這個職位有著廣闊的發展前景，在未來的技術發展中將會扮演越來越重要的角色。如果您符合上述要求，請盡快提交您的申請，期待與您合作！,不拘,MCU、PyTorch、Firmware、Keras、tensorflow
提升專業能力
提升專業能力,人工智慧、機器學習、深度學習、演算法設計","資料科學家
、韌體工程師
、AI工程師",部分工時(月薪)0元以上,無需出差外派
https://www.104.com.tw/job/6u3no?jobsource=new_map&app_jobsource=m_time4jobs,後端工程師,"這個職位要做的是世界級、運算極密集的平台開發與維護，絕對把你現有的知識與經驗重新翻洗，大幅提升後端能力。

  1. 研究開發並維護後端架構
  2. 基本效能評估、測試與優化改善
  3. RESTful API 開發
  4. 開發/API文件撰寫
  5. 與不同職能專家協同作業,1. 具 MongoDB 或 ElasticSearch 使用經驗者
2. Messaging Engine, e.g. Kafka, ELK, MQ,
3. Data Processing, Pipeline 規劃開發
4. 熟悉容器技術, e.g. Docker 相關技術
5. 熟悉AWS或其他雲服務
6. Linux平台上開發經驗
7. 提供 GitHub 個人主頁
8. 熟悉Harbor, NPM等技術,Github、JIRA、Node.js、RDBMS、PostgreSQL、MySQL、Python、Java、C++、Linux
提升專業能力
提升專業能力,軟體工程系統開發、資料庫軟體應用、資料庫程式設計、資料庫系統管理維護、演算法設計、AI、網路程式設計、軟體程式設計","Internet程式設計師
、軟體工程師
、演算法工程師",待遇面議,無需出差外派
https://www.104.com.tw/job/88wrj?jobsource=new_map&app_jobsource=m_time4jobs,品管中心組員/助理專員/專員,"科系：醫管、企管、資管、公衛相關科系皆可

應屆可，但需配合培訓。

工作條件:熟稔excel 函數、Word、power point軟體
                 會開發APP者尤佳
應徵文件:
1. 請上台中慈濟醫院官網人才招募下載履歷表
2.  https://taichung.tzuchi.com.tw/recruiting/,不拘,MS SQL、Excel、PowerPoint、Word
提升專業能力
提升專業能力,系統架構規劃、軟體工程系統開發","其他醫療從業人員
、軟體工程師","月薪30,130元以上",無需出差外派
https://www.104.com.tw/job/7a5t0?jobsource=new_map&app_jobsource=m_time4jobs,Python AI程式設計兼任講師_台中站前認證中心,"【業界經驗】至少有python開發經驗3年以上。
【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。
【其它】
+ 熟 Python程式語言、Scipy、Spark、SQL Server資料庫、資料探勘、統計分析相關經驗。
+ 需有作品or開發程式範例。
【注意事項】 
             實際鐘點依科目、經歷...等條件有所差異，最終以記載於委任書之核定鐘點為準。,不拘,Python
提升專業能力
提升專業能力,軟體程式設計、資料庫程式設計","電腦補習班老師
、全端工程師
、AI工程師","時薪350~1,000元",依公司規定
https://www.104.com.tw/job/8c37o?jobsource=new_map&app_jobsource=m_time4jobs,學習型 人工智能 AI 數位產業實習生,"★非在學學生請勿投遞，此實習機會僅提供實習時數。

★可配合學校實習生計畫，請說明實習時數及期程。 

【實習內容】：
★藉由參與實務工作，學習相關產業領域專業技能，未來就業可順利接軌，充實就業即戰力。
★在職期間將規劃各類專業課程，同步提升職場軟實力。 


1.透過市場調查和分析收集數據，以洞悉市場趨勢和消費者需求。
2.定期報告市場研究結果和相關趨勢，並提出建議和改善計劃。
3.參與競爭對手分析、產品定位等相關項目。
4.協助制定公司的市場策略和行銷計劃。
5.提供市場趨勢和消費者數據方面的支持，以幫助公司在市場中保持競爭力。

市場調查市場分析在現今商業環境中扮演著關鍵角色，有著重要的發展前景。這份工作將幫助公司更深入瞭解市場需求，提供寶貴的數據和見解，以便制定更有效的市場策略和增加收益。
如果您擁有以上要求並對本職位感興趣，請立即申請並加入我們的團隊。,不拘,不拘,不拘","資料工程師
、數據分析師／資料分析師
、市場調查／市場分析",部分工時(月薪)0元,無需出差外派
https://www.104.com.tw/job/87qst?jobsource=new_map&app_jobsource=m_time4jobs,,"1. 負責網路程式軟體的分析、設計、程式撰寫與維護。
2. 進行程式的測試、優化與調整修改。
3. 協助專案需求分析、系統規劃及開發。
4. 預估並掌控開發進度。
5. 與前端工程師介接討論。,不拘,PHP、HTML、JavaScript
提升專業能力
提升專業能力,不拘","Internet程式設計師
、軟體工程師
、後端工程師","月薪35,000~70,000元",無需出差外派
https://www.104.com.tw/job/73eyj?jobsource=new_map&app_jobsource=m_time4jobs,前端工程師,"【工作內容】
1. 參與企業專案開發及系統維護。
2. ReactJS程式開發或NodeJS程式開發。
3. 使用者教育訓練，系統問題協助及排除。
4. 資訊文件撰寫。
5. 新技術學習和研究。
6. 主管交辦事項。

【其它條件】
1. 具備開發及維護大型系統經驗。
2. 前後端分離開發經驗和模組開發經驗。
3. 多前端框架的實務經驗。
4. 熟悉MySQL或MSSQL資料庫。
5. RESTful API開發經驗。,不拘,Node.js、ReactJS、VueJS
提升專業能力
提升專業能力,不拘","軟體工程師
、前端工程師
、全端工程師","月薪30,000~45,000元",無需出差外派
https://www.104.com.tw/job/8r6nk?jobsource=new_map&app_jobsource=m_time4jobs,資訊部 長期兼職駐點 IT人員 (台中),"1.協助維護同仁電腦設備正常運作。
2.進行同仁電腦、網路、事務機等設備基本異常排除。
3.各項資訊相關文件整理及製作。
4.其他交辦事項 。具相關經驗者佳。,不拘,不拘,不拘","網路管理工程師
、資訊設備管制人員
、其他資訊專業人員",時薪190元,依公司規定
https://www.104.com.tw/job/87i2l?jobsource=new_map&app_jobsource=m_time4jobs,中區網路系統工程師,"1.網路系統安裝及建置。
2.網路設備解決⽅案安裝及建置。
3.網路設備售後異常、故障排除。
4.機房伺服器維護及故障排除。
5.VM虛擬機系統維護及故障排除
6.備份系統維護及故障排除。
7.網路系統維護、維運。
8.歡迎對IT產業有興趣的您加入我們的團隊。
9.具CCNA證照佳。,1.具網路基礎知識、概念。
2.須面對客戶、勇於接受挑戰、具熱忱與細心、願意主動學習各項新技術。
3.需配合、支援其他部門工作。
4.具有CCNA證照佳。
5. 需自備筆記型電腦。,Excel、Word
提升專業能力
提升專業能力,資料備份與復原、資訊設備環境設定、安裝與維護網路安全系統、規劃與管理防火牆、網路系統配置、網路設備設定安裝","網路管理工程師
、系統工程師
、其他資訊專業人員","月薪35,000~45,000元",需出差，一年累積時間約一個月以下
https://www.104.com.tw/job/81fb1?jobsource=new_map&app_jobsource=m_time4jobs,【系統研發部】(主任)全端工程師,"【工作職責】
●負責產品站台開發與維護，包含後台管理系統、官網、etc. (Vue3)。
●負責 API 功能設計、開發與維護 (JavaScript/TypeScript)。
●負責 API 文件撰寫與維護。
●負責擔任技術窗口，與協作單位進行串接、溝通及異常排除。
●負責程式碼版本控管及自動化發布流程規劃 (Git/CI/CD)。
●負責確保程式碼品質，包含撰寫單元測試，制定或遵循編碼風格。
●服務發生問題時需配合線上異常排查 (on call)。

【其他條件】
●熟悉至少一種前端開發框架 (Vue.js、React.js、etc ..)
●具 SEO 經驗，可靈活規劃 SSR / CSR / SSG 應用
●網路通訊中錯誤處理規則的設計能力
●軟體可靠性、資料一致性及服務可用性的基本設計概念
●文件編寫與管理能力
●溝通協調與團隊協作能力,不拘,不拘,不拘","軟體工程師
、電玩程式設計師
、Internet程式設計師",待遇面議,無需出差外派
https://www.104.com.tw/job/8kipn?jobsource=new_map&app_jobsource=m_time4jobs,IT資訊人員,"1.廠區網路架構維運
2.廠區電腦設備軟硬體維護
3.監視器系統、視訊設備系統維護
4.廠區NAS維護
5.資通設備規劃與建置
6.資通設備評估與採購建議追蹤
7.持續改善與降低資安風險
8.資通硬體軟體資產/資源管理
9.用戶端及主機端日常故障及疑難問題的分析、測試驗證、處理
10.系統問題對應、排除處理 維護 溝通
11..完成主管交辦任務,不拘,不拘,不拘","其他資訊專業人員
、資料庫管理人員
、資訊設備管制人員",待遇面議,需出差，一年累積時間約三個月以下
https://www.104.com.tw/job/8l1s0?jobsource=new_map&app_jobsource=m_time4jobs,PHP後端工程師,"1.PHP Laravel Restful API。
2.資料庫設計
3.自架Web server經驗
4.金流API串接
5.GIT使用

[加分條件]
golang、vue、nodejs經驗,不拘,不拘,不拘","後端工程師
、軟體工程師","月薪38,000~60,000元",無需出差外派
https://www.104.com.tw/job/8ou2t?jobsource=new_map&app_jobsource=m_time4jobs,學習型 資料科學/資料分析/數據分析 實習生,"★非在學學生請勿投遞，此實習機會僅提供實習時數。

★可配合學校實習生計畫，請說明實習時數及期程。 

【實習內容】：
★藉由參與實務工作，學習相關產業領域專業技能，未來就業可順利接軌，充實就業即戰力。
★在職期間將規劃各類專業課程，同步提升職場軟實力。 

- 使用資料科學技術剖析數據，協助產品成效優化及發展方向
- 負責資料收集、資料清理、模型建置等學習工作事項
- 數據視覺化報表產出

資料科學在現今數據爆炸的時代是非常重要的，因為他們可以透過數據分析提供各種決策支援，協助公司提高效率、創造商機，同時也能發揮專業技能，推動自身發展。

如果您具備以上技能及資格，歡迎您加入我們的實習團隊，一起學習發揮專業技能。,不拘,不拘,不拘","資料科學家
、資料工程師
、數據分析師／資料分析師",部分工時(月薪)0元,無需出差外派
https://www.104.com.tw/job/87qte?jobsource=new_map&app_jobsource=m_time4jobs,Golang後端工程師,"1. 熟悉Golang、Restful Service。
2. 熟悉NoSQL和Cache應用，如MongoDB、Redis的實作經驗。
3. 熟悉Git版控、Linux系統操作、Docker、K8S容器微服務等。
4. MSSQL、PostgreSQL資料庫建置及運用。
5. 具Multi-thread開發經驗並有高乘載量架構維護經驗。
6. 負責專案相關程式技術文件撰寫與維護,不拘,Go
提升專業能力
提升專業能力,軟體程式設計、資料庫程式設計","Internet程式設計師
、軟體工程師
、後端工程師",待遇面議,無需出差外派
https://www.104.com.tw/job/6bs9v?jobsource=new_map&app_jobsource=m_time4jobs,Node.js / Javascript 工程師,"We are looking for a developer who likes a challenge and is not afraid of ambitious goals. We are an innovative 
company striving to always improve to provide brighter futures for our clients, employees and businesses. 

The Role: 
- participate in the architecture and design of the front-end/back-end of web applications 
- deliver high quality code to production 

Requirements: 
- Experience with Javascript/NodeJs. Preferrably with ES6 

Nice to Have: 
- Experience with Docker 
- Experience with Client side libraries 
- Experience with SASS css 

Why join us? 
- Fast and continuous growth 
- Use industry best practices and modern programming tools. Javascript fullstack environment 
- great working environment 
- mandarin not required 

協助工程師完成電商軟體系統 
有以下三項使用經驗者佳 
1、Html5 
2、CSS3 
3、Javascript/NodeJS 

期待…… 
具團隊合作精神 
有獨立解決問題能力 
態度積極負責 
有同理心好相處 
歡迎加入我們的團隊！,未填寫,JavaScript
提升專業能力
提升專業能力,不拘","Internet程式設計師
、軟體工程師
、MIS程式設計師",待遇面議,無需出差外派
https://www.104.com.tw/job/8d382?jobsource=new_map&app_jobsource=m_time4jobs,資訊產品研發人員,"1. 與團隊協作，確定項目需求和目標；
2. 確認和管理項目進度、風險和資源；
3. 準備項目報告和與利益相關者溝通；
4. 監督軟體產品的測試和上線；
5. 管理團隊成員的工作任務分配。

本職位負責指導、協調、推進軟體開發項目，確保專案按時交付且符合要求。這是一個有前途的職位，將有機會參與各種項目，透過與不同團隊的合作和協調來提高工作能力。
如果您擁有以上技能和經驗，請加入我們的團隊！我們期待您的加入。,不拘,不拘,不拘","軟體專案管理師
、營運管理師／系統整合／ERP專案師
、軟體助理工程師","月薪28,600元以上",無需出差外派
https://www.104.com.tw/job/8ecvp?jobsource=new_map&app_jobsource=m_time4jobs,AI應用工程師/AI管理師,"1. 需參與產品開發生命週期，並搭配AI輔助設計工具開發。
2. 應用AI及ML技術於產品設計，並進行AI數位設計工具產品功能規劃，與廠商開發成果review。
3. 需與團隊共同進行使用者需求探索，並參與需求訪談、AI設計工具能研究與規劃等工作。
4. 可建立相關原型，確認技術是否可行並且運作。
5. 提供技術選型上的建議，並擔任溝通橋樑，與其他團隊協同合作。
6. 妥善安排專案時程，並且善於多方溝通。,不拘,Linux、C++、Python、PyTorch
提升專業能力
提升專業能力,不拘",AI工程師,待遇面議,無需出差外派
https://www.104.com.tw/job/7d2bv?jobsource=new_map&app_jobsource=m_time4jobs,圖控軟體工程師,"1.負責圖控軟體撰寫(熟 iFix，InTouch或 PCS7)。
2.Database 及 Report撰寫。 
3.SCADA設計規劃、工程進度執行等。
4.HMI軟體撰寫,不拘,C#、Python、Visual Basic .net、MS SQL、MySQL
提升專業能力
提升專業能力,軟體程式設計、資料庫程式設計、自動化系統設計整合","軟體工程師
、通訊軟體工程師
、自動控制工程師",待遇面議,需出差，一年累積時間未定
https://www.104.com.tw/job/8pqda?jobsource=new_map&app_jobsource=m_time4jobs,IPAS 淨零碳規劃管理師(初級)講師-台中三民分校,"【業界經驗】業界五年以上相關經驗﹅能夠獨立開發專案﹅專案經驗分享。
【授課經驗】具備一年以上教學經驗尤佳，若無則需準備教材試教以確認教學能力。
【證照需求】IPAS 淨零碳規劃管理師(初級)。,不拘,不拘,不拘","講師
、AI工程師
、電腦補習班老師","時薪500~1,000元",依公司規定
