網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/8y01c?app_jobsource=m_time4jobs&jobsource=new_map,SPEC 系統設計工程師,AI 工程師,"AI,圖,文件,模型,策略,自動化,資料庫,軟體"
https://www.104.com.tw/job/8rm25?app_jobsource=m_time4jobs&jobsource=new_map,《資訊建設部》MIS工程師,AI 工程師,"TCP/IP,效能,監控,軟體"
https://www.104.com.tw/job/8z4x7?app_jobsource=m_time4jobs&jobsource=new_map,PHP 後端開發工程師,全端工程師,"API,Apache,CI/CD,CSRF,Cookie,Docker,Framework,Git,HTTP,Injection,JSON,Laravel,Linux,MariaDB,MySQL,Nginx,PHP,Queue,RESTful,Redis,SQL,Session,XSS,全端,前端,品質,後端,效能,文件,日誌,模組,模組化,自動化,資料庫,資料結構,軟體,迭代,部署,重構"
https://www.104.com.tw/job/8z1uc?app_jobsource=m_time4jobs&jobsource=new_map,遊戲後端Server工程師,後端工程師,"API,C#,MySQL,後端,軟體,部署"
https://www.104.com.tw/job/8z562?app_jobsource=m_time4jobs&jobsource=new_map,資訊部-POS資深系統工程師,後端工程師,"Excel,PowerPoint,Word,可維護性,後端,擴展性,效能,軟體"
https://www.104.com.tw/job/8z5mf?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師,軟體工程師,軟體
https://www.104.com.tw/job/8z5uj?app_jobsource=m_time4jobs&jobsource=new_map,商務營運專員,軟體工程師,"API,品質,文件"
https://www.104.com.tw/job/8z1u8?app_jobsource=m_time4jobs&jobsource=new_map,DevOps / 雲端平台工程師（AWS / Docker / ECS）,前端工程師,"AWS,Bash,CI/CD,CloudWatch,DevOps,Docker,Git,Jenkins,Linux,Load Balancer,Pipeline,Shell,push,tag,前端,容器,後端,推送,文件,監控,自動化,部署"
https://www.104.com.tw/job/8z6ch?app_jobsource=m_time4jobs&jobsource=new_map,健康台灣深耕計畫－資訊開發人員（薪資優，面議）,軟體工程師,".Net,ASP,ASP.Net,CSS,Java,Javascript,Oracle,Python,SQL,演算法,資料庫,軟體"
https://www.104.com.tw/job/8y7hn?app_jobsource=m_time4jobs&jobsource=new_map,資訊人員,AI 工程師,"工廠,監控,軟體"
https://www.104.com.tw/job/8z1ub?app_jobsource=m_time4jobs&jobsource=new_map,Cocos前端工程師,前端工程師,"AI,C#,Cocos,Git,HTTP,JavaScript,Vue,WebSocket,前端,後端,軟體"
https://www.104.com.tw/job/52k92?app_jobsource=m_time4jobs&jobsource=new_map,助理維修工程師(工讀可) 需電腦與網路設定相關經驗,軟體工程師,TCP/IP
https://www.104.com.tw/job/8y014?app_jobsource=m_time4jobs&jobsource=new_map,程式開發工程師,AI 工程師,"AI,API,DATA MINING,GITHUB,Linux,Python,RUST,TOKEN,告警,圖,壓力測試,效能,爬蟲,監控,策略,自動化,資料庫,軟體"
https://www.104.com.tw/job/8z6ak?app_jobsource=m_time4jobs&jobsource=new_map,資訊客服工程師【午班】【排班制】,軟體工程師,"TCP/IP,https,資料庫,軟體"
https://www.104.com.tw/job/8z54w?app_jobsource=m_time4jobs&jobsource=new_map,軟體資訊人員,軟體工程師,"工廠,軟體"
https://www.104.com.tw/job/8z5dr?app_jobsource=m_time4jobs&jobsource=new_map,SEO工程師,全端工程師,"CSS,HTML,JavaScript,SEO,Tag,wordpress,全端,前端,搜尋,標籤,軟體"
https://www.104.com.tw/job/8z1ug?app_jobsource=m_time4jobs&jobsource=new_map,資深後端工程師（C#）,後端工程師,".NET,.NET Core,ASP,ASP.NET,AWS,C#,Git,Github,MySQL,後端,微服務,效能,資料庫,軟體"
