網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/8s8rz?app_jobsource=m_time4jobs&jobsource=new_map,【產品發展部】(資深)主任全端工程師,前端工程師,"AI,API,CDN,CI/CD,Cloud Run,DevOps,GCP,JavaScript,MongoDB,MySQL,Next.js,NoSQL,PostgreSQL,React,SEO,SPA,SQL,SSR,TypeScript,Vue,前端,後端,效能,文件,框架,模型,模組,模組化,策略,資料庫,軟體"
https://www.104.com.tw/job/8u5oa?app_jobsource=m_time4jobs&jobsource=new_map,【全遠端兼職機會】Media Search Analyst （台灣職缺 / work from home / 在家工作 ),AI 工程師,"ai,https,品質,圖,搜尋,本地化,模型,機器學習,軟體"
https://www.104.com.tw/job/87ll4?app_jobsource=m_time4jobs&jobsource=new_map,前端、全端軟體工程師【Full-Stack Engineer】,全端工程師,"API,Android,CSS,Expo,Flutter,HTML,IOS,JavaScript,Node.js,PHP,Python,RESTful,React,Typescript,全端,後端,軟體"
https://www.104.com.tw/job/7y2ua?app_jobsource=m_time4jobs&jobsource=new_map,(DR42-GB013)軟體工程師/高級工程師 (台中),UX 設計師,"C++,Linux,軟體"
https://www.104.com.tw/job/7yp4l?app_jobsource=m_time4jobs&jobsource=new_map,(DR41- ) 演算法工程師(台中),軟體工程師,"最佳化,演算法,軟體"
https://www.104.com.tw/job/7c367?app_jobsource=m_time4jobs&jobsource=new_map,軟體開發工程師,Android 工程師,"API,Android,Java,MySQL,SDK,SVN,文件,軟體"
https://www.104.com.tw/job/3raq3?app_jobsource=m_time4jobs&jobsource=new_map,PHP程式設計師,軟體工程師,"Ajax,HTML,JavaScript,Laravel,MySQL,PHP,jQuery,軟體"
https://www.104.com.tw/job/8sl25?app_jobsource=m_time4jobs&jobsource=new_map,【產品發展部】(資深)主任後端工程師,後端工程師,"AI,API,AWS,Azure,CDN,CI/CD,DevOps,Express.js,GCP,JavaScript,Kafka,RabbitMQ,Redis,SPA,SSR,TypeScript,佇列,可用性,後端,文件,框架,模型,策略,軟體"
https://www.104.com.tw/job/8qtca?app_jobsource=m_time4jobs&jobsource=new_map,研發部-韌體工程師,UI 設計師,"HTML,HTTP,MQTT,SQL,VS Code,介面,整合測試,樹,樹莓派,軟體"
https://www.104.com.tw/job/84ttm?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師,前端工程師,"API,Bootstrap,CSS,Django,Git,Html,Javascript,Linux,RWD,python,前端,軟體"
https://www.104.com.tw/job/87qst?app_jobsource=m_time4jobs&jobsource=new_map,PHP 工程師,前端工程師,"HTML,JavaScript,PHP,前端,後端,軟體"
https://www.104.com.tw/job/8ngku?app_jobsource=m_time4jobs&jobsource=new_map,後端軟體工程師-線上面試,後端工程師,"API,Git,MySQL,Node.js,介面,後端,模組,資料庫,軟體"
https://www.104.com.tw/job/8l2ii?app_jobsource=m_time4jobs&jobsource=new_map,Cocos Creator前端工程師【全遠端工作】,前端工程師,"Android,HTML5,IOS,JavaScript,TypeScript,cocos,前端,文件,模組,物件導向,軟體"
https://www.104.com.tw/job/77fxb?app_jobsource=m_time4jobs&jobsource=new_map,ASP.NET 程式設計師 / 網站後端工程師,前端工程師,".NET,.NET Core,AJAX,API,ASP,ASP.NET,C#,CSS,HTML,JSON,Javascript,MVC,MySQL,SQL,XML,jQuery,前端,套件,後端,模組,模組化,物件導向,資料庫,軟體"
https://www.104.com.tw/job/8tznc?app_jobsource=m_time4jobs&jobsource=new_map,【金融系統部】軟體工程師【.Net】（工作地點：台中）,前端工程師,".Net Framework,.net,C#,CSS,Entity Framework,Framework,Html5,JavaScript,Jenkins,LINQ,Oracle,SQL,SQL Server,SVN,asp,asp.net,jQuery,mvc,前端,後端,資料庫,軟體"
https://www.104.com.tw/job/8jsio?app_jobsource=m_time4jobs&jobsource=new_map,10V0-數位轉型科技辦公室 演算法工程師,AI 工程師,"AI,API,NLP,Node.js,NumPy,PyTorch,Python,TensorFlow,pandas,scikit-learn,效能,框架,模型,機器學習,演算法,物聯網,部署"
https://www.104.com.tw/job/77f00?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師(金控軟體-台中),軟體工程師,"C++,軟體"
https://www.104.com.tw/job/8rpgv?app_jobsource=m_time4jobs&jobsource=new_map,研發高級工程師/工程師 (智慧製造應用軟體工程師),全端工程師,"AI,全端,前端,文件,自動化,軟體"
https://www.104.com.tw/job/7df1b?app_jobsource=m_time4jobs&jobsource=new_map,程式設計師,軟體工程師,"CSS,Java,JavaScript,Oracle,SQL,演算法,資料庫,軟體"
https://www.104.com.tw/job/2rf26?app_jobsource=m_time4jobs&jobsource=new_map,寬頻網路工程師(無經驗可),後端工程師,"Excel,Word,後端"
https://www.104.com.tw/job/8hmaj?app_jobsource=m_time4jobs&jobsource=new_map,資訊人員,前端工程師,"API,CSS,Docker,Docker-compose,Git,HTML5,Laravel,Linux,MySQL,PHP,composer,javascript,jquery,前端,框架,資料庫,部署"
https://www.104.com.tw/job/8ersr?app_jobsource=m_time4jobs&jobsource=new_map,資訊專員,網頁設計師,"IIS,VMware,整合測試,文件,監控,資料庫,軟體"
https://www.104.com.tw/job/8ughb?app_jobsource=m_time4jobs&jobsource=new_map,AMR相關開發與維護,UI 設計師,"3D,AMR,C++,Python,Qt,ROS,介面,模組,模組化,軟體"
https://www.104.com.tw/job/81zdq?app_jobsource=m_time4jobs&jobsource=new_map,MIS資訊人員(忠明校區),軟體工程師,"Excel,PowerPoint,SQL,Word,圖,資料庫"
https://www.104.com.tw/job/7kj88?app_jobsource=m_time4jobs&jobsource=new_map,研發部-韌體工程師(資深),UI 設計師,"HTML,HTTP,MQTT,SQL,VS Code,介面,整合測試,樹,樹莓派,軟體"
https://www.104.com.tw/job/8nxyf?app_jobsource=m_time4jobs&jobsource=new_map,學習型 行動應用程式 實習生 iOS / Android APP,全端工程師,"Android,Git,Github,Kotlin,Node.js,SWIFT,iOS,全端,資料庫,軟體"
https://www.104.com.tw/job/8m1a9?app_jobsource=m_time4jobs&jobsource=new_map,遊戲企劃,軟體工程師,文件
